bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Ath.p111 J]	23 '20 600w	'The Her K M a author been book bound comparison desire for greedy has invite is it it more new not of on other; patch public's respond that the the the think to to to unwise visiters' was with young “We	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Bookilst	17:30 O ’20	Quite a but childish compared efforts except happilv in in in most naive not quality quantity so the to tome visiters’ yOung ‘The	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	—— Boston Transcript	p6 J1 14 '20 1150w	 Ashford Barrie's Cobb's Daisy E E F James Jest Mr Nothing Sir _Sex _or _s.ut a a al as at attempts basis be be believe both claim cover earnest either fact found humor humor identity in in in in in in in in introduction is is is it jest juvenile lhe l‘he more of of of or or or product scarcely seem seriousness show stories superﬁcial tales than that that that the the the the the their these these they times to to to to to to tribute u us visiters' visiters.’ was with writing youn young ‘The	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Oath World	111:836 S ‘20 120w		5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Ind	103254 Jl 10 ‘20 160w		5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	New Repub	23:258 .11 28 '20 100w	None Silas a and annus best class each has her her her here in is mirabiiis of same tenth the there though touch visitors.’ with worthy year young ‘The	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	N Y Times	p14 Je 27 '20 1850w		5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	-—- Outlook	125:615 Ag 4 '20 110w	01 It a a amusing as because book but deal doesn't doubt get good hard is is is it it its little much of of of one out predecessor probably pulls repeat say sort success the the thing this to whether while why will “We	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Review	3:711 .11 7 '20 160w	admirers amusement and book contain deeply e earlier enough ive many of of of pleasure romantic same stories t the the their thrills tities to with “These ﬁve	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Spec	124250 Jl 10 '20 1100w	Ashford‘ an and costume ing is it lire-eminently ly meals of pack~ present say shines subjects that that the unhesitatin upon would writer ‘Daisy “The	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	+—2-5§prian'd Republican plla Ag	8 ’20	 'A Ashford's But Daisy Jealous The amateuristh and and and are at book but charm efforts famous gone governes' have her identity is longer love made marriage' merely mind name new of of of of original precocious ring short still stories story that the the the the the told truly uninteresting unsophisticated volume wondered ‘The	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	he Times [London] th Sup	p426 Jl 1 '20 140w	'grown-up's 'ves Ashford's Daisy Miss None The a a a a a age ambitious amusing and at burlesque but childhood contains daughter,’ effect eftlorescence hangman's is is it later longest more more novel of of of of of of of passages pen products quite some spontaneous standard surviving than the the the to up visiters.’ w work written young ‘The ‘The	5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
ASHF‘ORD, DAISY (MRS JAMES DEVLlN).	Daisy Ashford: her book.	13	2.0	(2c) Do???	Wls Lib Bul	161237 D '20 50w		5570	3.5169692186300003	135	8	14	asggord + d + daisy ashford: her book	1.2912712633507941
RAtNE. WILLIAM MACLEOD.	Oh. you Tex!	441	1.9	11 (2c) Houghton 20-6711	Bookllst	16:350 J1 '20 Cleveland p72 Ag ‘20 40w	A A Civil Clint Dinsmore His I Jack Jack Jack Just Mexican Panhandle Ramona Ramona Roberts Rutherford Rutherford Suspicion Texas Texas This Wad- Wadley Wadley Winning _daug a a a a a a_young adventures after and and and and and and and band become been big bluff brilliant by by capture cattiemen cattle dismissal do enlists fails few following for for from gang gets gives has has have he him him his his hours in in into involved is is is later led ley‘s life line-rider love lynching mob murderer of of of of of of on one one outlaws own period pursuit puts rangers real risks romoted rustlers save shot son story ter the the the the the the the the the them to to trouble trouncing unfortunate up war well-deserved who with with with with with ‘Vadley's	840	3.6930632289699994	136	1	3	reine + wm + oh. you tex	1.325223053422981
RAtNE. WILLIAM MACLEOD.	Oh. you Tex!	441	1.9	11 (2c) Houghton 20-6711	N Y Tlmes	25:326 Je 20 '20 700w	:3 beginning end fasoinating from its its material.‘ of story to well-worn ——in “A	840	3.6930632289699994	136	1	3	reine + wm + oh. you tex	1.325223053422981
RAtNE. WILLIAM MACLEOD.	Oh. you Tex!	441	1.9	11 (2c) Houghton 20-6711	Springf'd Republlcan	p7a. N '31 '20 100w	cattle country exciting of old-fashioned tale the western “An	840	3.6930632289699994	136	1	3	reine + wm + oh. you tex	1.325223053422981
KELLAND. CLARENCE BUDINGTON.	Youth challenges.	295	1.75	(11,5c) Harper 20-18251	summary	summary	Bonbritrht But Foote Incorporated The VII a and and balked balking business by family former fossilizing generations gone had li‘oote of result side side six the through tradition tradition was with without “Bonbright	350	3.6348987108699995	137	3	4	kelland + cb + youth challenges	1.9877795910252192
KELLAND. CLARENCE BUDINGTON.	Youth challenges.	295	1.75	(11,5c) Harper 20-18251	Bookllst	17:116 I) ’20	'Thlc 0n 296 After BUDINGTON-Gont Bon- Bonbright But CLARENCE Foote He Issue Job KELLAND VII a a a a a a a affair after also an and and and announcement another applied as as at automo- averts basis began bile book bottom bright’s but cast climbed concern conducted day day death disastrous disowned dollars donned family father's father's finds five five for for fortune fossilized friend further generations girl-wife he he his his his hold how in incidentally is is it it king ladder latter learned lost love loves makes mechanic mentioned millions minimum not not of of of of of of off on only over overalls penniless plan result rung rung she six son strike sudden takes takes that that the the the the the the the the the the the this time to turn unhappy up-to-date usiness wage was whom without ﬁnds ﬁrst	350	3.6348987108699995	137	3	4	kelland + cb + youth challenges	1.9877795910252192
KELLAND. CLARENCE BUDINGTON.	Youth challenges.	295	1.75	(11,5c) Harper 20-18251	N Y Evening Post	p10 0 30 '20 100w	and because book deep deserves its not of reading respectful restraint searching sincerity the “Not	350	3.6348987108699995	137	3	4	kelland + cb + youth challenges	1.9877795910252192
KELLAND. CLARENCE BUDINGTON.	Youth challenges.	295	1.75	(11,5c) Harper 20-18251	H Springf’d Republican	p9n N 14 '20 230w		350	3.6348987108699995	137	3	4	kelland + cb + youth challenges	1.9877795910252192
RAINSFORD, W. H.	That girl March, 'Si.5ﬁ ‘	441	8.0	6d; (10) Lane 20~2043l	summary	summary	And Blnislnun Curiosity Deiwyn Delweyn Edith Gray He However In Lady Lady March March Philip Philip Some The and and and and and and aunt aunt away awe been before bent but chapel consequence dead defied disowned does does does draws ends fallim: falls family farmers father girl had had has has he he her her her her his his his his his his his home identity in in in in in it lawyers learn look love love lover meantime meets minister mother mother mother‘s neighborhood new niece no not not not now of of of of old on on on one place position proceed reconciliation reconciliation returned reveal run set smoothly some son spirit stands takes that that the the the the the thirty to to track well with with with with wooing years “that ﬁnds	1260	2.6158379373800003	138	3	5	rainsford + wh + that girl march	1.956973886066068
RAINSFORD, W. H.	That girl March, 'Si.5ﬁ ‘	441	8.0	6d; (10) Lane 20~2043l	Boston Transcript	p7 D 4 ‘20 240w	Here If Lane's Miss Mr Mr Rainsford Rainsford Theonly a an and astonishingly be drugs enchanting excellent fault for is is it its length must novel novels of of of or possibly representative selection selection spins tale that the there this trifle yarn ﬁrst	1260	2.6158379373800003	138	3	5	rainsford + wh + that girl march	1.956973886066068
RAINSFORD, W. H.	That girl March, 'Si.5ﬁ ‘	441	8.0	6d; (10) Lane 20~2043l	N Y Evening Post	p10 N 20 ‘20 170w	366 It One an apprehends book book cheap clear cleverness constantly description gets in in is is much not not not one or ordinary pages sense simply the there unsuccessful visualization vividness—hut with “This	1260	2.6158379373800003	138	3	5	rainsford + wh + that girl march	1.956973886066068
RAINSFORD, W. H.	That girl March, 'Si.5ﬁ ‘	441	8.0	6d; (10) Lane 20~2043l	N Y Tlmes	p26 Ja. 2 '21 330w		1260	2.6158379373800003	138	3	5	rainsford + wh + that girl march	1.956973886066068
RAINSFORD, W. H.	That girl March, 'Si.5ﬁ ‘	441	8.0	6d; (10) Lane 20~2043l	The Times [London] th Sup	p583 S 9 '20 510w	Gray H Philip Rainsford' These a a a acrobat adopts affectatlons as attention being by comes courting discarded display fortunes he- in interest intermittently irresistibly it means method mild— mild—a more of of of only possible powers prelude reappear recalls ridiculous seaside somersaults special suddenly take that the the the to to to very “'W	1260	2.6158379373800003	138	3	5	rainsford + wh + that girl march	1.956973886066068
KEON, GRACE.	Just Happy.	299	1.65	Devin-	summary	summary	20—512'» 300 Adair Father Father Flap'iy Gi‘:'n'lint'»tlicr Happy I Issue Most Mother Mother Of Times Y a a a a a a a abnormally all amazingly an an and and and and and and and and animal another anythian at became being best; bl'rclats.“~l\' black book boy boys bulldog but called canine cillle comfort: could could course dog dying ercounter ermenrive escapes fact felt ferocious fillTlTlV first for for from has he he hemer her hero hideous him him himsc” hint» his hours house household i-lalllif-Fs ihc,ho_vs ill in in in into invin- in» is lai-t last less light liitlcmis looking l~':*ther——Fathcr member mentioned name narrowly nature night not of of of of of of of old one one proved quickly really rot routs s-mall saintly saves she shocked six so soldier's take temper than that that the the the the the the the the them thievish this time to traino truth truthfully unportunities valuable veritat was was was which with yielded zThin ‘lappy ﬁghter	750	3.7697974217300003	139	2	4	keon + g + just happy	1.7977834328896962
KEON, GRACE.	Just Happy.	299	1.65	Devin-	Boston Transcript	p9 My 8 '20 120w	adjective best book describes is one that the the “Delightful	750	3.7697974217300003	139	2	4	keon + g + just happy	1.7977834328896962
KEON, GRACE.	Just Happy.	299	1.65	Devin-	Oath World	1112696 Ag '20 120w	agreeably as as humor sentiment well with “Told	750	3.7697974217300003	139	2	4	keon + g + just happy	1.7977834328896962
KEON, GRACE.	Just Happy.	299	1.65	Devin-	N Y Times	25:329 J'e 20 '20 500w	Nice do: little lovers please probably story which will	750	3.7697974217300003	139	2	4	keon + g + just happy	1.7977834328896962
GATLIN, DANA.	Missy. 11	203	1.9	(2c) Double-	Bookllst	17:157 Ja '21	"A Arthur: Business Cousin Currier Dobson Duchess; From In Inﬂuencing Like Lord M."": Melissa Melissa Merriam Missy Missy Missy Missy Pete Polly Some Some The a a a a acquaintance adventures an and and and and and and appeared are are argument being between bird; blameless blushing: book cans chapters chapters childish cosmos could could day day divine; downfall: endowed entitled: experiences eyes fervor for for for forgive form friend girl guide had happy have heart-strings her her her in in in in in in instinct is is just kind kissed lead life magazines make manner me me mental of of of of of original play please popular prays processes publicly quaver; religious right romance; saves seventeen she shine short short singing spy-eye story tackles ten ten that that the the the the the the the the the the this to to told true upon various voice we when when when who with with years yes “O “Your “been ﬁrst ﬂame"	570	3.66666666667	140	3	3	gatlin + d + missy	1.635006305193169
GATLIN, DANA.	Missy. 11	203	1.9	(2c) Double-	p Boston Transcript	p4 D 4 '20 500w	   Booth Dana Gatlin I Tarkington What boy broad delicate did difference done effects for for for girl growing has humor is isv$ l'liiJOl‘e of piece shi that the the the while with with with workman- written ‘Missy’ ‘Pcnrocl,’ ‘Penrod'	570	3.66666666667	140	3	3	gatlin + d + missy	1.635006305193169
GATLIN, DANA.	Missy. 11	203	1.9	(2c) Double-	N Y Evening Post	p10 0 30 '20 60w	204 I: In Issue The There a a'l'hls almost an and anything book book book department disturb example fairly first for glimmer is is is it like many mentioned might not of of perfect picture romance store that the the the this time well will written “This	570	3.66666666667	140	3	3	gatlin + d + missy	1.635006305193169
VANCE. LOUIS JOSEPH.	Dark mirror.	536	1.75	il Doubleday 20-5778	summary	summary	"'the Car- Main Mario Priscilla She She The The a a able aid an and and and and and and and another another are artist; as associates assumes become belongs breakers' brought but but by childhood city data denichs distressing dream dreams dreams dreams dreams dreams dwells ego environment existence experimentalist faces.’ from from from girl girl.‘ gradually grows harmonize her her her her heroine in in in in in is is is is is known law- light.""—Springf’d love loved loves man mental moves mystery nahan‘s of of of of of of of personality psychoanabst psychology realistic reality realm region remove republican seeks she she so society solve startling strange strangely street subject surroundings that the the the the the the the the the the this those to to to to to to to undertakes underworld unfamiliar unwholesome vivid wandering wants wealthy who who who who with with woman world young ‘Red “Priscilla"	30	3.51319828115	141	2	3	vance + lj + dark mirror	1.83006993091745
VANCE. LOUIS JOSEPH.	Dark mirror.	536	1.75	il Doubleday 20-5778	Booklist	16:315 Je '20	also and end fresh is l’lausihlc overdrawn slightly though unexpected	30	3.51319828115	141	2	3	vance + lj + dark mirror	1.83006993091745
VANCE. LOUIS JOSEPH.	Dark mirror.	536	1.75	il Doubleday 20-5778	-_$prlngf’d Republican	D138. An 25 '20		30	3.51319828115	141	2	3	vance + lj + dark mirror	1.83006993091745
MUNDY, TALBOT.	Told in the East.	394	0.0		summary	summary	"'Hookum 'Told 'l<‘or A Ah,' Arabian Bill British Brown East' Englishman.""-—Springf'd Hai' Indian Mundy Mundy Mundy's Raqut Talbot The The They _the a a a a a al an an an are are aristocratic ashore assigned at based billejackets british but caught central character—a command dozen dramatic eaten,’ experiences for go had has has he hero himself humorous humorous in in in in in in incidents initial is is isolated its loyal maelstrom men muting native novelets of of of of of of of of of ofﬁcer—ls on outpost port proclaims proportions pursuit relates republican salt second sergeant stoicai stories story tale tale the the the the the the the the the the the third three to trend trio two typical typical uprising while who who who wit ‘Machassan “Two ﬁgure ﬁnal ﬁrst"	790	3.5197974217300003	142	2	4	DISCARD: mundy + t + ld in the East. 	1.4885956112076035
MUNDY, TALBOT.	Told in the East.	394	0.0		N Y Evening Post	p10 D 31 ‘20 100w	a excitement; fact in in in is is it lacking little much of of present published tales the the there three too volume “None	790	3.5197974217300003	142	2	4	DISCARD: mundy + t + ld in the East. 	1.4885956112076035
MUNDY, TALBOT.	Told in the East.	394	0.0		N Y, Tlmeo	p24 D 26 ’20 670w	India are ast century es magic of of p printed the the the these to transported we “Through	790	3.5197974217300003	142	2	4	DISCARD: mundy + t + ld in the East. 	1.4885956112076035
MUNDY, TALBOT.	Told in the East.	394	0.0		gsgprlngf’d Republican	p7a D 12 '20	- afford and entertainment pleasure stories three will “The	790	3.5197974217300003	142	2	4	DISCARD: mundy + t + ld in the East. 	1.4885956112076035
COBB, THOMAS.	Silver bag.	109	1.75	(2c) Lane	summary	summary	 Brook But Chalmers Derrick During Evelyn It It Lionel London Mrs On Stainer Tempest The The Valentine Windermere a a about absence absence after an and another ask bag bag bag believe broken but calling calls calmly clear flat for for for friend from girl hearts her hers his his his his his is is is is is is it it left lho lost ls made morning mystery no no not of of of one one? others out over owner prett reason reluctantly reputations return revolves she she shielding silver states story straightened suspects suspects tangle that that that the the the the there there to to to turns uring valentine which wife with woman ﬁnally	620	3.21583793738	143	3	5	cobb + t + silver bag	1.7977834328896962
COBB, THOMAS.	Silver bag.	109	1.75	(2c) Lane	N Y Times	252209 Ap 25 '20 300w	a a absorbed account all and as at begins bit by clear game gets grcw he he impatient it long mystery mystery no of of of point reader rules should so so take takes that the the the time tired to to to up where “The	620	3.21583793738	143	3	5	cobb + t + silver bag	1.7977834328896962
COBB, THOMAS.	Silver bag.	109	1.75	(2c) Lane	Sat R	128:251 S 13 '19 220w	Yet a always an and any appeal at because but certainly concerned constructed crude has high ingeniously interest is is is level maintained makes none not of our our persons plot possibly solution sometimes strong style sympathy the the to unexpected “The	620	3.21583793738	143	3	5	cobb + t + silver bag	1.7977834328896962
COBB, THOMAS.	Silver bag.	109	1.75	(2c) Lane	Spec	1231622 N 8 '19 80w	Cobb accom- and comedy detachment drawing-room his his new plishmcnt usual with writes “Mr	620	3.21583793738	143	3	5	cobb + t + silver bag	1.7977834328896962
COBB, THOMAS.	Silver bag.	109	1.75	(2c) Lane	+-2-7gpringf'd Republican	p9a Ag 29 ’20	The a amusing and and bag’ book contains delving for into melodramatic mystery near not or please scandals scandals sensational silver situations society those weakness will with ‘The “While	620	3.21583793738	143	3	5	cobb + t + silver bag	1.7977834328896962
DUGANNE, PHYLLIS.	Prologue.	157	0.0	(2c) Har-	summary	summary	Donald Fifth Greenwich Moreland's New Rita She The The The This Village York __—4 a adjusting altemates an and and and and at at at avenue back beginnings between between bored brings but can't child close developing difﬁculty discontentment during end especially everything family friends from girlhood happiness has hcr her her her her her her her herself herself hn_me in in in is is life life life little marriage masculine more of of of of of of ofﬁce only perfect periods rather relations schooling seem sex she she she she some stands story story story's teens tells the the the the the things to to to to unsatisfactory vibrates war war when where whom with with with womanhood work “the “ﬁnd ﬁnds	710	3.17986494782	144	2	3	duganne + p + prologue	1.7328540302619224
DUGANNE, PHYLLIS.	Prologue.	157	0.0	(2c) Har-	Freeman	2:70 S 29 '20 340w	--within_ -al1ey Anything B Feacoc It L The a a a all amours and and any as at author be be book by by character commands comprehension conceded dcc dedly degree described dexterity discoverable dismissed ease entertaining ex in in interfere is is is its life—it lnconsequent marked may means merits might n no novels of of of or outset resslon reveal scope study such summarily technical tending the the the there thing to to to way with ‘Prologue' “Two ﬁapper-psychosis—if ﬁrst	710	3.17986494782	144	2	3	duganne + p + prologue	1.7328540302619224
DUGANNE, PHYLLIS.	Prologue.	157	0.0	(2c) Har-	Nation 111:45-l O	20 '20 360w	Dugannc a and bird-like cato clear cool men note; precision she stac- things visualizes with with writes “Miss	710	3.17986494782	144	2	3	duganne + p + prologue	1.7328540302619224
TERHUNE, ALBERT PAYSON.	Bruce.	517	2.0		Booklist	17:74 N 720	"'The 'hope- Albert All America.""— Bruce Bruce Bruce Bruce's Finally Her His Interesting Payson Republican Springf'd Terhune Through Trained We Will a a a a a a about accident allowed an and and and and and another at author awkward be beautiful became by by by came carry collie collie countless courier crises destined development different dog dog dog,' duck- duties early escapades especially experiences from happy have he he hero himself his his his his his history home home how however idol in in in indeed intelligent interested into is is is it learn learned lessly ling‘ lovers many merited messages mother’s name named no of of of of of of only overseas part part pest,’ place' play played proved pup,’ read readily return same senseless she small soldier soldiers son soon soon stationed story story story that the the the the the the the those thrilling through to to to to to unfortunate unique war war; was was was was who who whom_he with world wounded ‘Lad—a ‘The ‘Ugly"	590	3.8848987108699995	145	3	4	terhune + ap + bruce	1.635006305193169
TERHUNE, ALBERT PAYSON.	Bruce.	517	2.0		Boston Transcript	p6 Je 30 '20 260w	Bruce Mr Terhune a actions always and and any are as as as as boresome cleverly collies friends has have his his human interesting is made much never of personality portrayed quite seem to writers “Few	590	3.8848987108699995	145	3	4	terhune + ap + bruce	1.635006305193169
TERHUNE, ALBERT PAYSON.	Bruce.	517	2.0		N Y Times	25:30 Jl 4 '20 310w		590	3.8848987108699995	145	3	4	terhune + ap + bruce	1.635006305193169
TERHUNE, ALBERT PAYSON.	Bruce.	517	2.0		tlgprlngf’d Republican plla II	11 '20	A With a and are collie entertainingly find for hero incidents is_ its little many matters not or ought readers so story story sympathetically the the to told true war- well-written “Whether	590	3.8848987108699995	145	3	4	terhune + ap + bruce	1.635006305193169
BRADLEY, MRS MARY (HASTINGS).	For- tieth door.	62	0.75	(20) Appleton 20-2264	Booklist	16:203 'Mr '20	A Aimee Aimee But Cairo Egyptian Fate French He It Jack Jeffries Jinny Moslem Ryder a a a accident adventure against all alluring already altho an an ancient and and and and are at at at attire ball birth bored born bring but by com- conspire custom dance daring devote disguise donned dragging emlik end escaped evade evening far fascinations few for for from girls good good hall happy har- has he he he heart her high him him him himself his his his in is is is is is is is is lead learns learns look lost luck mad managed masked meets moments no of of of of on on only over patriot picturesque road romance romantic she side so society staged stor that that that that the the the the the the the the thought to to to to to to to to tombs unspeakably veiled well when which who wholly young youth ﬁgure	820	3.9232658072400004	146	5	6	bradley + m + fortleth door	1.4310305372492604
BRADLEY, MRS MARY (HASTINGS).	For- tieth door.	62	0.75	(20) Appleton 20-2264	Booknr6lzi83 J]	’20 220w	H Hr-re XV a a a as carried close end false from harmony incident' is is is lioynton note of some start the the though through to toward triﬂe wcic without ‘romantic ﬁnish	820	3.9232658072400004	146	5	6	bradley + m + fortleth door	1.4310305372492604
BRADLEY, MRS MARY (HASTINGS).	For- tieth door.	62	0.75	(20) Appleton 20-2264	Boston Transcript	p6 Mr 24 ’20 160w	Bradley Mrs \Ve among are but care do greatly moving not not of of reality realize realms ruin-nice scenes that the to transports us we we	820	3.9232658072400004	146	5	6	bradley + m + fortleth door	1.4310305372492604
BRADLEY, MRS MARY (HASTINGS).	For- tieth door.	62	0.75	(20) Appleton 20-2264	N Y Times	23:]20 Mr 14 '20 60w	And The and and as being has interesting is it merit of out smoothly story the thought vividly well well written	820	3.9232658072400004	146	5	6	bradley + m + fortleth door	1.4310305372492604
BRADLEY, MRS MARY (HASTINGS).	For- tieth door.	62	0.75	(20) Appleton 20-2264	Springf’d Republican p11aMr7’20	280w	Clive.er Retails Well and interest of original plot sustained throuuhout tolll with	820	3.9232658072400004	146	5	6	bradley + m + fortleth door	1.4310305372492604
BRADLEY, MRS MARY (HASTINGS).	For- tieth door.	62	0.75	(20) Appleton 20-2264	The Times [London] Lit Sup	11353 Je 3 ‘20 90w	adventure noel storv “A	820	3.9232658072400004	146	5	6	bradley + m + fortleth door	1.4310305372492604
CODY, HIRAM ALFRED.	Glen of the high north.	109	0.0	'51.!)0 (2c) Doran 20-18933	summary	summary	9 Crest Golden Henry Henry In It More Odds On Ostenslbly Redmond Redmond Redmond Reynolds Search The The Tom Tom Torn a a a a a adventures after an and and and and and at at bargain be be beautiful behind but camps casual comes crowded daughter disappeared end face face far fifteen finds for found four friend front girl girl girl girl glimpses go goes gold grip had harmless he him him himself his his his his his his in in in in in in in intensify into into iording is is is is is it it landed landlord latter life life little lost made miner miner mining more mysterious mysteriously north of of of of of of of of old old on once one person philosophic plunges previous proprietor prospector prospector proves quest real reality reality remains same search street stronghold suggestion takes that the the the the the the the the the the the the the the the the the this to to to top villainous villainous vision which who with with won years years zeal ﬁgure	210	3.5395948434599998	147	0	2	cody + ha + glen of the high north	2.0998242974115717
CODY, HIRAM ALFRED.	Glen of the high north.	109	0.0	'51.!)0 (2c) Doran 20-18933	—— NY Times	p26 S 12 '20 200w	A commonplace crudely melodrama most motion-picture obvious of the type written	210	3.5395948434599998	147	0	2	cody + ha + glen of the high north	2.0998242974115717
KERR. SOPHIE (MRS SOPHIE [KERR UNDERWOOD).	Painted meadows.	301	0.0	'51.!) (11,50) Doran 20-7762	Bookilst	162348 Jl '20 Bookm 52:253 N '20 120w	A Anah Anah Anah Anah Anah's Anah's Blades G11 Gil Gil Gil's Gilbert In Markwood Seth Seth Seth Seth So White a a a absence accidental after almost almost and and and and and and and averted became become before bore both broken but by by by childhood did discovery disillusionment dream due fall for forbidden forcing from from gay had had handsome he he heart heart her her her him him his his his his his his home horse hungry im- in inarticulate is it killed lawyer life love love loved loyalty mainstay married minence morbid not of of of on on only over pain part passionate paths prevent resembled returned sentimental she shy since sober son stood storm straying strong tall ten that the the the the the they through time to to to to to took town tragedy unfaithfulness ungrown urged urged vehemently was was watched weak were when wife with year's young	700	3.1237569060799997	148	2	5	kerr + s + painted meadows	1.653305524435127
KERR. SOPHIE (MRS SOPHIE [KERR UNDERWOOD).	Painted meadows.	301	0.0	'51.!) (11,50) Doran 20-7762	ind	103:53 J1 10 '20 110w	The are characters chief effectively is nantl‘ oi regal simply three told very9 y “It	700	3.1237569060799997	148	2	5	kerr + s + painted meadows	1.653305524435127
KERR. SOPHIE (MRS SOPHIE [KERR UNDERWOOD).	Painted meadows.	301	0.0	'51.!) (11,50) Doran 20-7762	+~ N Y Times	25:302 J'e 6 '20 450w	 'Painted D However The a aceful act and and and any authoress book by craftsman- difference digress excellent feeling full genuine gets gets have her into into inﬂuences is is it late ly make marred meadows’ of on orfll otherwise out prenatal real remains rompt- s s sensational should story story subject that that the the the to too too un- unfortunate “It	700	3.1237569060799997	148	2	5	kerr + s + painted meadows	1.653305524435127
KERR. SOPHIE (MRS SOPHIE [KERR UNDERWOOD).	Painted meadows.	301	0.0	'51.!) (11,50) Doran 20-7762	+-—30:pringf’d Republican	p8a S 19 '20	The While a adds an an and and artiﬁciality best characters comes degree described dows' early embodies excellently excursion in in into inﬂuences is is it jarring local mea- narrative note of of of only perhaps pre-natai scenes situation stages subject suspense the the the the this to uncertainty undeniably which work ‘Painted	700	3.1237569060799997	148	2	5	kerr + s + painted meadows	1.653305524435127
KERR. SOPHIE (MRS SOPHIE [KERR UNDERWOOD).	Painted meadows.	301	0.0	'51.!) (11,50) Doran 20-7762		1}- %he80Tlmes [London] Lit Sup p425 .ll	(unworthy) American a a all and attractiVe been character clinging conscientiousness faithful feature finds had her her in is is lover memory notion novels of of of of out portrayal quiet she so some studious the the the the throughout to to true until usband value w which who wife with worked “The ﬁrst	700	3.1237569060799997	148	2	5	kerr + s + painted meadows	1.653305524435127
MACGRATH, HAROLD.	Man with three names.	349	1.75	il (3c) Doubleday 20-26106	summary	summary	He He He He He Justice The a a a a a a a a achieved all and and and and and besides book business crusader daring daughter devoting died do: done ed expiated expla- fame family father father father's for for for fortune fraudulent girl girl's girls goo had had he he he he he] hearts her his his his his honor in in into loved lover maiden make man man many millionaire's mother's name name names names new novelist of of of one operations out over over own poor prison pseudonym purposes restored right romantic sentimental set sins son straight that the the the the the the the thief things three to to to to to to tory under unusual was was was was went while who whose with won won wrongs wrote young ﬂayed	1750	3.5169692186300003	149	4	7	msicgrath + h + man with three names	1.8442675877874453
MACGRATH, HAROLD.	Man with three names.	349	1.75	il (3c) Doubleday 20-26106	Ath	p619 N 5 '20 130w	are entertaining his however mildly performances the whole “On	1750	3.5169692186300003	149	4	7	msicgrath + h + man with three names	1.8442675877874453
MACGRATH, HAROLD.	Man with three names.	349	1.75	il (3c) Doubleday 20-26106	Bookllst	16:172 F '20 Boston Transcript p6 Mr 31 '20 480w		1750	3.5169692186300003	149	4	7	msicgrath + h + man with three names	1.8442675877874453
MACGRATH, HAROLD.	Man with three names.	349	1.75	il (3c) Doubleday 20-26106	N Y Times	25:22 Ja 18 ‘20 500w	 It a and brigltitly in is little men move- pleasant rapid readable story sufﬁciently written	1750	3.5169692186300003	149	4	7	msicgrath + h + man with three names	1.8442675877874453
MACGRATH, HAROLD.	Man with three names.	349	1.75	il (3c) Doubleday 20-26106	Pub W	96:1692 D 27 '19 300w		1750	3.5169692186300003	149	4	7	msicgrath + h + man with three names	1.8442675877874453
