bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
HEYER, GEORGETTE.	Black Moth.	196	1.9		-| NY Times	p!7 D 18 '21 80w	The Twenty a a adventures ago amount and attention been book doubt great has have hold moves no of of pleasant rapidly reader story success that the the this thrilling will would years	1300	3.8289147434699995	108	5	7	heyer + g + black moth	1.7977834328896962
HEYER, GEORGETTE.	Black Moth.	196	1.9		Sat R	132:542 N 5 '21 60w	Quite The a author been could expected far has have life- like made more of old properties respectable story than these	1300	3.8289147434699995	108	5	7	heyer + g + black moth	1.7977834328896962
HEYER, GEORGETTE.	Black Moth.	196	1.9		Sprinyf'd Republican plla D	25 '21 120w	In It agreeable an and historical interest is novel of of specimen the type workmanship	1300	3.8289147434699995	108	5	7	heyer + g + black moth	1.7977834328896962
HEYER, GEORGETTE.	Black Moth.	196	1.9		The Times [London] Lit Sup	pG14 S 22 '21 70w	It a filled is keeps pleased reader story the well which	1300	3.8289147434699995	108	5	7	heyer + g + black moth	1.7977834328896962
MERWIN, SAMUEL.	In red and gold, il	292	2.0		summary	summary	1911 Agents All American-educated Doane East Fei Fel Griggsby Han He Hills Hui Hui In In Jewels Manchu Passengers The Under West Yangtze a a a adventuress again also american an an an and and and and and appears are are around as at away beginning between board boat boat break brought characters contrast couple cover daughter details ex-missionary excitement falls figured first gamblers gamblers his his include is is is little love love many mate millionaire now of of of of of of of of of of on on on on one opportunity out plot prince prince princess revolution revolution river river son start steal story story take the the the the the the the the the the the the the these this this time to uprising where who who who with woven	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Booklist	17:305 My '21	A Chinese The a appeal author's culture for makes pleasant romance strong sympathy	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Bookm	53:460 Jl '21 170w	A Merwin Samuel To a adventure all and and as be come competently course expect for good have is it like matter of of only readers romance say say skillfully story that to to undiluted what who would written	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Boston Transcript	p4 Ap 16 '21 440w	B F Its Merwln's Mr The The a appeal appeal as even is is of of spirit story story strong stronger	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Lit R	p8 Ap 9 '21 400w		2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Lit R pll Je	11 '21 260w	In Into Is Merwin Mr a a before belief breath but characters cluttered completely events has has he he his his incidentally life little live maelstrom making minor of of of passes plot power pushes quickly story the the the them them too truly usually which with	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		N Y Times	p22 Mr 27 '21 1200W	Just Merwin Mr The a adjectives against and art at author be because been cannot captious closer constant deterioration developing excellence grows has himself his iteration keep least lest likes may mention much much needs of of one people prejudiced reader several several so so suffer the the them them tiresome to upon watch which whose with without	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Pub W	99:571 F 19 '21 330w	E Interest Into Merwin P Samuel Wychoft a adventure adventure analytical and and at breathless conflicts fiction has in into keen lovers luring mental motives of of of pulling reader same the the the the time trick	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0		Sprlngf'd Republican	p9a My 29 '21 550w	Its The a adventure and appeal atmosphere audience incidents itself narrative of to well-executed wide will with	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
MERWIN, SAMUEL.	In red and gold, il	292	2.0			25 '21 420w	1- Ag He Lit P5-I7 Sup The Times [London] a a being but certainly his in intervals is is moderately of ponderous sensational the thouKhtfulness thoughtful trifle writer	2600	3.3203604806400002	109	7	10	merwin + s + in red and gold	1.956973886066068
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Booklist	18:50 N '21	Awakening But Fleur Fleur Forsyte Forsyte Forsyte Forsyte Forsytes In Indian Into Irene Is It Jolyon Jon Jon Jon Jon Jon's Soames Soames The The This To a a a a a a added all an and and and and and and and beautiful been between between between branches brings brings chance chancery choice choice complication comprising concerned cousins crisis daughter divorced end er's faced fact family feud for further giv- giver have his his ignorance in inevitable is is is is kept lives love makes making man meeting mother mother necessity new of of of of of of of of of of of old overmastering passion property result romance series son story summer swift taker that the the the the the the the the the the the the this this to two two who wife with young	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	\- Bookm	54:160 O '21 450w	Boyd England Ernest Galsworthy's Mr Yet affection all along analysis and arid been by carried cast charm diagnosed discernment ease exhausted feels has has has has he heen his in instrument intelligent into is last li'fe malady mellowness merely narrative not of of of of old one plowing sands seed soil style superb that that the the the the the the the the this which whose with	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Dial	72:103 Ja '22 150w		4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Lit D	p43 O 29 '21 600w		4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Lit R	p65 O 8 '21 800w	Galsworthy Herriek I Mr RolK'i World all certain illuminates important meagrely of penetration sides tentatively.' the thouRli too too war with	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Nation	114:75 Ja 18 '22 430w	It absorbs art beautiful into is it literature; lives men of of serenity the the troubled	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	_j New Statesman	18:52 O 15 '21 650w	A Rebecca a a a and art; beautiful blurred book but by central characters.' complete delicately fascinating hardly is is it mystification of of omprehended patchwork r work writing	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	O'utlook	129:186 O 5 '21 240w	D Galsworthy He In Mr R Townsend a a achieves and and and art as at beauty best book complications confuse course delicate family fineness gives him his his in in in in in instead involved is love managing not of of of of of of off or pitiless put reader relationships rendering shading sheer sordidness style; such takes technical that the the the the the the this to triumph verv way wealth-getting	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Sat R	132:465 O 15 '21 540w		4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	'5S'+1 Sprlngf d Republican plla Ja	1 '22	He a a a a abiding ac- analysis and and and and beautiful by by conduct count' dignity ex- given has human illuminating importance in is made novel of of of of of of of our penetrating purity searching some springs structure symmetry that the theme times unified us with	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554		"""4-'— The Times [London] Lit Sup p641 O S •21 1050w"	But ISftOw It a a and any as as at could inevitably is it living love-story lovely novelist point point stick swift tell that to true us—up	4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
GALSWORTHY, JOHN.	To let.	153	0.0	»2 (l£c) Scrlbner 21-15554	Wis Lib Bui	17:156 O '21 50w		4980	3.4675678682699997	110	3	12	galsworthy + j + to let	1.6676500256741729
ATKIN, G. MURRAY.	New world.	13	1.75	Cro-	summary	summary	"'Granny' Canadian Dante Dante English English English Her In It Italian Italian Marghe- Margherita Margherita Margherita's New Rlcci So Tolstoi's Utopian World a a a a a a again also and and and and and are at be beautiful becomes but but church cog day deathless denies destined dissolute divorce do dream each find finds for for half- has he he her her her him him himself his his his hope husband in intimate invention leave leave loathes longs longs loose love meanwhile noble not of of of of of of other otherwise own pair paternity people poet; practical rakish rita.""—Ind sake schooling she solace some some story system that the the the the to to to unspoken we wife will with with with with without would youth"	750	3.60030040053	111	3	4	atkln + gm + new world	1.5218680866164025
ATKIN, G. MURRAY.	New world.	13	1.75	Cro-	Ind	187:92 O 22 '21 180w	'well Boynton But H The W a a an and and ardent by control firm hand intelligence intention interpreter is it lacks means no of of product reserve sincere story the the the touch unskilful wistful written,'	750	3.60030040053	111	3	4	atkln + gm + new world	1.5218680866164025
ATKIN, G. MURRAY.	New world.	13	1.75	Cro-	Lit R pll S	10 '21 120w	Atkln Miss The The This a a action an and artistic by characters choppy creditable does first for however intrusion is is minor muddled necessary nevertheless not novel of of piece quite reveals seem situation the touch whole work	750	3.60030040053	111	3	4	atkln + gm + new world	1.5218680866164025
ATKIN, G. MURRAY.	New world.	13	1.75	Cro-	N Y Times	p!9 O 1C '21 440w	As The a a action—while all and as as bears carefully characters consistent differing dramatic each elements fancy fashioned firm for from grasp greatly have impress in is its keen known lively many many movement narrative—the not observation of of of of of offspring one others particularly same some suggestive the the the type we well —the	750	3.60030040053	111	3	4	atkln + gm + new world	1.5218680866164025
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		summary	summary	Bas Doanes Dorothy Dorothy Harper's Harpers In It Kenneth Kenneth Kentucky Row- Rowlett The The Thornton Thornton a a a a after ancestors and and and and ardently are are back between bitter both by by cause dating dialect enjoy factions feud feud finally for free generation happiness has hatred her hundred in in instead is is is led lett long long marriage mountaineers of of of of of old on or outbreaking peace planted present rages roof sides so standing story strife telling the the the the the the the the the their their to to to tree truce under until used war who with wooed years	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		Booklist	17:251 Ap '21	A Kentucky a constructed feud not of story though unusual well	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		•i- Boston Transcript	p6 Mr 12 '21 480w	B It J S an gives interesting mountaineer of picture the typical	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		Cleveland	p34 My '21 40w	Dramatic The a an and and and author dialect feeling for has intimate is love master mountain nature of of romance tale well-handled	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		-I Lit R pll Mr	5 '21 270w	Buck Despite English Mr This Wagnerian a and and came characters contemplating depth deterioration dialect fallen gave gun has in jar love-making much of of once one only pure realizing skilful speech technic the the the to us which	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		N Y Times	p24 Mr 6 '21 550w	It a a action and and at but closely constantly dramatic good high interest is kept love of plenty pretty situations stormy tale tale tension the with with woven	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0		The Times [London] Lit Sup	p565 S 1	An and picture unusual vigorous	1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCK, CHARLES NEVILLE.	Roof tree, il •J1.76 UHc) Doubleday 21-4167	59	0.0			'21 :(10w		1380	3.70060080107	112	4	8	buck + cn + root tree	1.4989762266277653
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Booklist	17:190 F '21	Anthony Anthony But Cynthia Cynthia Cynthia Cynthia's Fashioned In Intoxication Led Pierrot Rayburn She Walgroves Walgroves a a a a a a a adventure affair also an and and and anxious are at both breaks but by by cleverly confession country cousin day decide disguise during embarrassing ends escaped eventually expected extricates fairy fairy fairy-like for for friends from from gets ginger-bread godmother's goose-girl have have heiress her her her her herself herself high house identity into into is is is land launched leading love maiden many marry never occupy of of of of of of of of of on on only out part parts period play plays poor revelation romance same sense seriously she simple situations son spell story stuff tales the the the the the the the the the the the the their their this time to to to together visiting which which which whimsical who who who youth	1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Bookm	52:551 F '21 120w	Is The and book compelling interest- light refreshing wholesome	1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Boston Transcript	p9 N 30 '21 270w	'The and author's damage does dress' enhance fancy girl in it much nothing prestige the to to	1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Cath World	114:118 O '21 70w	The a a addition and author consonance delicate fails has her human in in knowledge nature never of perfect that theme touch with	1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Cleveland	p26 Ap '21 70w		1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Lit R pll Ja	29 '21 SOOw	One a and ashamed be beneath charming frills imperceptible is it laces liking need not novel of of of skeleton style the the the there well-planned	1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	N Y Times	p23 F 6 '21 580w	'grown-ups 'the The and appeal as be both but charmingly class for growing-ups,' is is is it it it known latter most of ostensibly particularly sex.' softer story strongly that the to to told used what while will written	1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	Spec	125:505 O 16 '20 20w		1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
BUCKROSE. J. E., pseud. (MRS ANNIE EDITH [FOSTER] JAMESON).	Girl in fancy dress.	59	0.0	»J1.90 (2%c) Doran 21-26078	The Times [London] Lit Sup	p602 S 10 '211 130w		1280	3.5336003560300004	113	7	9	buckrose + jep + girl in fancy dress	1.7825161093009383
DAVIES, MARY CAROLYN.	Husband test 11	105	2.0	i'enn 21-6032	Bookm	63:367 Je '21 BOw	"'trial 'trial' Bettlna Betty's Betty's Clark Clark Davles's Greenwich How Howard Is Just Miss R Temp Temp Village Village William William almost and at book; bored bulk by clinches compensates consumes consummated convention decision each end for for greenwich happens her is lawyer mar- marriage marry month novel of of of on one one- out planning plot poet postpones rather riage' sided that the the the the the the the the to to to treatment.""—Lit try ways what when with with yet"	200	3.46706720071	114	2	3	davies + mc + husband test	1.8621868201079652
DAVIES, MARY CAROLYN.	Husband test 11	105	2.0	i'enn 21-6032	Lit R	p9 Ap 30 '21 150w	Athough Betty Bobble Davies Edwards Harry Kemp Marie Miss Sonia The Village Villager a a a a and and and appeal at author by elbow every expression extravagant for fuses happy having hears helps her her herself human know knows little makes of of of—Romany one past people quiet reader seriousness streak that the those times to touch trite way whimsical with	200	3.46706720071	114	2	3	davies + mc + husband test	1.8621868201079652
DAVIES, MARY CAROLYN.	Husband test 11	105	2.0	i'enn 21-6032	The Times [London] Lit Sup	p293 My 6 '21 40w	It an any at brightly but effort is of out rate rather—at starting—from strain suffers the to wittily worked write	200	3.46706720071	114	2	3	davies + mc + husband test	1.8621868201079652
DELL. ETHEL MAY.	Obstacle race.	109	0.0	J2 (1V',C) Putnam [7s 6d Cassell] 21-19201	Booklist	18:121 Ja '22	"London School T That The Times a a a a all and and and and and and answers apparent be becomes begins belonging character chief coast companion destiny falls false flees form greater grows heroine in in inconse- indicate is is it life lives local love name nnd nre of of of of of of on one origin other person pltce position possibilities pretends quent questions quickly rapid rather reader remote school set she she she simple social some squire story.""—N surprises suspect teacher teacher's temperament than than that the the the the the the the the the the the the these tired to to to to to under village wealth where who wife with woman young"	2020	2.30040053405	115	4	6	dell + em + obstacle race	1.8940860212700599
DELL. ETHEL MAY.	Obstacle race.	109	0.0	J2 (1V',C) Putnam [7s 6d Cassell] 21-19201	Boston Transcript	p5 O 1 '21 960w	111 D Dell's Dell's In It Juliet L M Miss Miss The a a a ability and and and are attractive become books comes elements evidence fixed genuine hackneyed have her heroines is is it la majority more more much much mystery mystery new of of of of of offer pedal real real she should should show soft story story surprise tendency than that the the the the therefore thrill to type us which with	2020	2.30040053405	115	4	6	dell + em + obstacle race	1.8940860212700599
DELL. ETHEL MAY.	Obstacle race.	109	0.0	J2 (1V',C) Putnam [7s 6d Cassell] 21-19201	h Lit R	p27 S 17 '21 280w	Dell Is Is Is Miss The a an and and banalities be but conviction dispatches doubt effects facile force gets gives her her life may new no of of questioned she she something that them them there unusually value vigorous which which with writer	2020	2.30040053405	115	4	6	dell + em + obstacle race	1.8940860212700599
DELL. ETHEL MAY.	Obstacle race.	109	0.0	J2 (1V',C) Putnam [7s 6d Cassell] 21-19201	NY Tlme«	p!8 O 9 '21 380w	In In Is It Judicious The amusement cause concessions due flnd for frequent has it life- likely likeness little method notwithstanding of reader romantic so story that the the the to to whole	2020	2.30040053405	115	4	6	dell + em + obstacle race	1.8940860212700599
DELL. ETHEL MAY.	Obstacle race.	109	0.0	J2 (1V',C) Putnam [7s 6d Cassell] 21-19201	Sprlngf'd Republican	p!3a Ja 8 '21	Doll's Ethel In Is M Trior-? and latest little spontaneity story strength	2020	2.30040053405	115	4	6	dell + em + obstacle race	1.8940860212700599
DELL. ETHEL MAY.	Obstacle race.	109	0.0	J2 (1V',C) Putnam [7s 6d Cassell] 21-19201	The Tlmei [London] Lit Sup	p485 Jl 28 '21 380w	'The Dell In Miss even her interest love measure more mow obstacle of provides race' sentimental than usual	2020	2.30040053405	115	4	6	dell + em + obstacle race	1.8940860212700599
PAYNE, WILL.	Overlook house.	338	0.0	*{2 (2ttc) Dodd 21-4169	summary	summary	A All At Is Is Overlook The They affair and and are as as at away be become been before blackmail but by by carry cleared complicated concerned days different different disappearance disappeared family finally first from girl has has have her house household housemaid investigations is lead members motives murdered not of of on on one pass reached reasoning regarded several solution suspicions suspicious that the the the the the themselves theories theory to to unjust various which within working	440	3.60080106809	116	1	3	payne + w + overlook house	1.9257075672174309
PAYNE, WILL.	Overlook house.	338	0.0	*{2 (2ttc) Dodd 21-4169	Lit R plO Ap	9 '21 180w	Is It a its kind made of well yarn	440	3.60080106809	116	1	3	payne + w + overlook house	1.9257075672174309
PAYNE, WILL.	Overlook house.	338	0.0	*{2 (2ttc) Dodd 21-4169	Springfd Republican plla S	4 '21 250w		440	3.60080106809	116	1	3	payne + w + overlook house	1.9257075672174309
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	summary	summary	1912 Business Christlike England Green He Is Mabel Mark Mark Penny Sabre The Through When a a ability all all almost always and and and and and and and and and and and another's are as as be becomes been bitterest bound but by character childhood conventional criticism cruel deepens develops eight enables end every excuse extinguished finally for for from had had has has he her him him his his his home humor idealist imagination in in in in in is is is it light loneliness lovable loyal married minority misfortune misrepresentation misunderstood most of of of old on one opens or point practical question really relationships remains restores see snob story the the the the the there thirty-four those till time to to to to tragedy understand understands unsympathetic view vision which which whimsical who who who wife wife's without woman wrong years years	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Sey Atlantic's Bookshelf pi	2 N '21 430w	Christian E God H Her- It Keen a all an and and and and and and and artist's as best book—its character close courageous dealing death exquisite flower fresh fundamentals great humor intuitive is is it? its its its life nobly note of of of personal pervasive poignant soul spicy structure studies the the varied with	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Booklist	18:84 D '21		8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Bookm	54:157 O '21 340w	'Mr Britling.1 F Hutchinson's J The background dialogue done even everything hits home human in jumps more never of only practically races—does should skilfully slightly sparkles talk that the touched war was	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	-| Bookm	54:396 D '21 3SOw	Broun Few He Heywood Hutchinscn Mark Mark Sabre Sabre The a a after all and animate as author because book breath character does enough ever go great has has have in in is knowing live loved loving making not not not novel novelists possess rest round succeeded sufficient the the the to to understanding way	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Boston Transcript	p4 Ag 13 '21 1650w	'If E Edgett F Hutchinson If It Mark Mr No Sabre amount by can comes'; comment ever ever held held his humanity if image in in is is literary man man mirror n nature no of of or praise re-created reveal review story that the the this to up up warm were were winter	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Dial	72:103 Ja '22 150w		8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	f- Ind	108:17 Ja 7 '22 SOOw	'novel 213 Finally Ideas': It a a a a a a a and and and and apart be best book book business characterization comfort credulous dream faith far for has hopelessly hour in in is it it mechanism mood not novel novel novel of of of of of of of of of of optimism; our purpose: said seem sensation sentiment; style the the the the the the the thing to too which	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Lit D	p46 D 3 '21 700w	Mark Sabre The because endurable fiction held history in in is keenly most of of of one only out poignant promise reader recent sympathetic the the the the title to	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Lit R	p35 S 24 '21 1200w	'great' Arnold But He Hutchinson Hutchinson If Mark Mark Mr Mr Sabre Sabre The Whitridge a a apt around be been but but character content created done for given great had has has has have he him in is less melodrama misused; more more none nothing of perfectly perhaps picture should spiced story surely than than that the the this thrilling thrilling to us we with word woven	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	h Nation 113:sup684 D	7 '21 430w	  But Hutchinson's Is It L L Mabel Mr Nor Sabre admirers and at be believe by by circle comic difficult due element excluded from gliding hides in ingratiates is it it it it its its its itself literate maid-servants not not not of once popularity rather rather rather really represented represented reveals searching severe severe than than than that that the the the the the the to to to to to to to too too what what wholly will with	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	New Repub	28:198 O 12 '21 580w	'If In Mr Signe Toksvig When able but comes doesn't ecstacies feet fine ground has he his his hutchinson in in is is it life manage ne of on places quite real seem soft spite the the to winter	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	N Y Times	p!4 Ag 14 '21 2000w	'If Impressively It Its L Phelps W: a a a a abounds ago an and and and and and are art artist author based characters comes' constructed creative even force fun has hero human; humor hundred important in is is is is is it it it laughter laughter mind; minor nineteen not of of of on only plot; real revealed skillfully some spiritual spiritual tale the the the the the the the thrilling to truth unforgettable winter wit work world years	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Outlook	129:186 O 5 '31 620w	D It Mark R The Townsend a and and and and and arousing believes both enjoys few good him him him him him his humorous in in is is leaves life loved many misunderstood mouth natural; of of people reader spiritually story suffers taste the the the the whimsical who who with	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	•I Sat R	132:468 O 15 '21 llOw	Falls Mark The Were a achievement against all among and are at been being book could crisis daily feels first-rate great have have heavily highest him his his is it life little loaded misfortunes misjudged needed no not not novel of of of of one one our people promise qualification scales short so spent that that that the the the the throughout too verdict was whom would	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	Spec	127:674 N 19 '21 270w	Christian The a and are battle battlefield before book but code comes conflict covenant debatable decidedly fought ground impressive in into is is old re- sincerity social that the the the the us vividnes« where which with witli	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	"Sprlngf'd Republican pS N"""	12 '21 190w		8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
HUTCHINSON, ARTHUR STUART-MEN- TETH.	If winter comes.	211	2.0	(4c) Little	The Times [London] Lit Sup	p594 S Wis Lib Bui 17:156 O il 30w	'If Despite He Hutchinson Just Mr a a a a a also and and and and and angularity at certain certainlv close comes conclusions delightful delineation—of despite details does episode flaws from gift hard has has he he humour in is is it itself jerkiness leaving make many moments not novel observer of of of or out presenting rare reading rest scene seizing- shows shrink significant style that that the the the those to too touches; us well whimsical winter worth	8640	3.6783118231699996	117	10	18	hutchlnson + asm + if winter comes	1.6195645953650217
