bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	-f- Boston Transcript	p4 O 24 '23 lOOOw	(he D HP His Individual Is It Kohort L M Nathan There We a a a a about ageless an and and and and and and appeal art beauty because book crowd deal deep defences delicate everything exquisite fact fragrant full great has heart him his human idyllic ike import in in is is is is'indeed isolation it it it its light loveliness lovely miss most of of of of of of of of one pervades pierce possesses possible power quiet season sense so so stories story surprise that that the the the the the the the the the through throughout to to touch truth unusual unworldliness which which wisdom with with writes	3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	Int Bk R	p71 D '23 280w	BJCrkman Edwin English It It Once a a a alternately and and by carefully company competitive contortions days drawn dreamily fancy from from highroad hurry in in indeed is is knows limpid lives magic meet most moving nothing of of of of of of one out pleasant pleasant plot puppets pure reality rest sits skeptical slim smile spell spirit spirit submits such that that the the the the the the their these threads to to to tolerantly too turmoil unaffected unquestioningly us—a verbal watching wayside while wholly wild with with with within world's woven wrought yet	3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	Lit R	p301 D 1 '23 880w	All Frank It It Mr Nathan Swinnerton There a a affected and and and and are are beautifully beauty beauty book book charming dolls during even even feeling for full has has he his history imagination in in is is its light magnificent materials method more moved much much of of originality perfection poignantly progress says suit that the the the the their to touch verbal we which writing	3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	Nation	117:669 D 5 '23 180w		3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	N Y Times	p7 O 28 '23 1700w	'Autumn' Barrie's It It It Lloyd Morris Mr Nathan's To a a a a and and best bring but close delicate difficult distinguished fantasy flavor gayety has has hearts highly human humor imagination indicate is is it it it life love made many nature not novel of of of of of of our piece poetic possesses praise qualities quiet reading same say serious shows so so somewhat specific that that the the the the to to to undeservedly which whimsical work work	3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	-I N Y Tribune	p23 O 28 '23 S50w	'The 'reminiscent* 'whimsical,' Barrie Donald Douglas Every Is Its Mas- Mr Mr Nathan Nathan No Puppet an and and and artist as beautiful call careful delight down elfin end? endure every for for genuine grave have he he hear humor is is is its its its just limpid melancholy of one one one persons pros<> read realize sacramental set sure sure ter' that these things to to to to to too twilight unless very wa.nts where will wisdom with word	3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
NATHAN, ROBERT.	Puppet master.	371	0.0	221p	N Y World plOe O	21 '23 150w	'The E Master.' Puppet Romance W We a advise all and and aro by chapters earnestly for generous in of osborn philosophy poetry readers searching the them there thoughtful too	3720	3.69427829134	81	5	9	nathan + r + puppet master	1.8940860212700599
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	summary	summary	"I Olive Schreiner's The They This a affixed all among and appear appear as at be bring by contains date except except few forward found found her herself hook imaginative imprinted in in is it later least like many minor novel of of of one or papers place proposed punctuation respects them these to to unaltered uncollected which will writing writings writings.""—Preface yet"	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Boston Transcript pi Je	9 '23 850w	D For In Inspiration L M Olive Schrelner They all allegories and and are as beauty characteristic degrees dramatic have have have her her her human in language lie many most nature not of of of of of of of or part power power range score significant so stories the the the the the they though understanding varying very volume which will	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Cleveland	p57 Jl '23		5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Dial	75:299 S '23 80w	They a and and are are at at beautifully but clouds criticism deep emotion fantasy: from in occasionally of of of'life rainbow range realism reveal symbolical the the their they they they times times to unaffected verge vivid warm	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Int Bk R	p31 Mr '23 1900w	Every Hawthorne Here Hildogarde It a and and and any are artennath beyond book carried deeply end felt for hecnuse her is is is is it marred mere mind of of of page patter real reality rending rich saw soul thankful the the the the to tremendously un- vision we which who who woman worth «	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Lit R	p7fi8 Jc 16 '23 660w	* Amy Only Wellington a and author by conclude early few for fragments inferior intended must not one publication some the were which writings	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Nation	116:222 Ag 29 '23 150w		5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	-| NY Times	p!6 Mr 18 '23 550w	' English-speaking The a ago allegories among and and and aro artistic by dreams eoual everywhere fine finish found hardly imaginative in interest marked quality readers several so those vision warm welcome which while years	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	NY Tribune	p22 My 6 '23 500w	'dreams 465 Even Interest Is Olive Schreiner The The a a adherents ajid allegories.' and and ardent book claim devoted futile have however larger little more most not of of part portion probably quaint rest second seem short stories stories substantial the the the the the the this to to to to will	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Outlook	133:810 My 2 '23 lOOw		5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Pittsburgh Mo Bui	28:277 Je '23		5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Sat R	135:190 F 10 '23 lOOw	Gerald Gould Reviewed by	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Spec	130:C72 Ap 21 '23 520w	  'Eighteen- In In It Ninety-Nine.' Russians The The a a always an and and as best book but distinction equal extremely first—called from gains good impressive is is is it its language large lives melancholy moving not of of one presentation rank recalls story story story—the style supremely the the the the the the theme to to two whole with women work worthy	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	h Spnngfd Republican	p7a D 30 '23 200w	And However Mrs Schreiner a a achievement an and author's basket be book but encumber enhance every fame for for grlad had have her herself intrinsic is it its lumber made merit niche not note obscure of of of of of output place probably regardless scrap secure signature that the the this those to to to to treasure volume waste- who will with woman writer's	5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	Survey 50:supl98 My	1 '23 70w		5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
SCHREINER, OLIVE (MRS. S. C. CRON- WRIGHT SCHREINER) (RALPH IRON, pseud.).	Stories, dreams and allegories.	463	0.0	153p ifl.75 Stokes [6s Unwin] 23-6694	WIs Lib Bui	19:161 Je '23		5540	3.3200788472000005	82	6	16	schreiner + o + stories, dreams and allegories	1.7739894926408106
BOURN, MARY.	The geese fly south.	54	1.75	254p Doubleday ^^	summary	summary	"  -,ii,i -I 1 1 : It Jean Jean's Jean.""—N P.fiTllflCH The Times When Will Y a and and and and asking aunts carried codicil cut dear difficult favorite fiction finally for for forest forest foul godson goes guess had her her her his i i ii in in influence is lands left lind live lodge loresl marry means miles miles months not nulls of of opens or reader redwood right so story teed the the the the the three tn-ii to to to to to to triumphs uiu-le'g uncle uncles uuwii which will with „ „ •'"";'""''"	860	2.8497009244200004	83	1	5	bourn + m + the geese fly south	2.0752651053540125
BOURN, MARY.	The geese fly south.	54	1.75	254p Doubleday ^^		-1 Lit R P867 Jl 28 '23 220w	The This a advantage be book book hackneyed how it its its likable makes may of plot shows simplicity supports the tiousness to unpreten- utilized weakness;	860	2.8497009244200004	83	1	5	bourn + m + the geese fly south	2.0752651053540125
BOURN, MARY.	The geese fly south.	54	1.75	254p Doubleday ^^	a ner^ oo ^ Tjmes	pl5 Jg j, ,23 290w	A backed be good sufficiently title to up with	860	2.8497009244200004	83	1	5	bourn + m + the geese fly south	2.0752651053540125
BOURN, MARY.	The geese fly south.	54	1.75	254p Doubleday ^^	"""i N Y World"	p7e Ag 12 '23 330w	The a a adventure and appeal but certain certain fiction for forest have is is lie life lire love lovers never of of of of of of of one one rather reading story sure sweet that that that the the things to trite type very who	860	2.8497009244200004	83	1	5	bourn + m + the geese fly south	2.0752651053540125
BOURN, MARY.	The geese fly south.	54	1.75	254p Doubleday ^^	Springf'd Republican	p7a Je 17 '23 HOw	A and at borders improbable is melodramatic much on seemingly tale that the times	860	2.8497009244200004	83	1	5	bourn + m + the geese fly south	2.0752651053540125
CLARKE, ISABEL CONSTANCE.	Viola Hud- • son.	98	2.0	487p Benziger	summary	summary	Again Catholic For Garth Garth's Garth's Hilary In India Justice Later Protestant Protestant Sir Sir Sir The The This This Viola a a a a a a a allows an and and as as barrier be be bennet blessing both branded bring but child child child choice choosing condition conquers critical daughter devout difference eighteen faith fatherless finds goes he he heart her her her her her heroine his his if illegitimate in indignant indignantly into is lured made marriage marriage marriage marriage marry marrying mock mood must novel of of of offers offers old on on on penitent people plot promise rather real refusal refuses religious renounce sense sets shall she she she son that that the the the the the their third time time to to to turns up upon when when where will with with with years young young	1000	3.57803153888	84	3	4	clarke + ic + viola hudson	1.4454864049817941
CLARKE, ISABEL CONSTANCE.	Viola Hud- • son.	98	2.0	487p Benziger	Cath World	118:569 Ja '24 150w	A B C Ceylon Italian L alike and and attractive beautiful character country descriptions drawing excellent fascinating for for its its lake of romance the	1000	3.57803153888	84	3	4	clarke + ic + viola hudson	1.4454864049817941
CLARKE, ISABEL CONSTANCE.	Viola Hud- • son.	98	2.0	487p Benziger	Lit R	p317 D 1 '23 320w	Clarke Miss although and coincidence construction dramatic fluently freely good her is rather she uses writes	1000	3.57803153888	84	3	4	clarke + ic + viola hudson	1.4454864049817941
CLARKE, ISABEL CONSTANCE.	Viola Hud- • son.	98	2.0	487p Benziger	The Times [London] Lit Sup	p768 N 15 '23 520w	A a and aper^u author's be by can efficient himself identify manage not reader rewarded story the thoughtful to unmoving who will with	1000	3.57803153888	84	3	4	clarke + ic + viola hudson	1.4454864049817941
WHITE, WILLIAM PATTERSON.	Wagon wheel.	555	1.75	320p Lktle	summary	summary	"'The 'hootch.1 Bill But Derr Dolly Hawkins In In In Indian Innocent Is It Opposed Pap Republican That Wagon Warren West Wheel' a a agent.""—Rpringf'd and and and and and and and arc are are arid as as bad best calendar commit concoct counter courageous crimes cross-sec- days desperado desperately despicable fiction forth freely furtive girl graceless group his in indulge is known leisure man maneuvers men modern-day moments most most movies obliged of of of of of old one peculiar pictures plots plots put rascals re- represents say sheriff sons sourceful the the the the the the the the their these they this three tion to to to to to to trap what who"	700	3.7248504622099996	85	3	5	white + wp + wagon wheel	1.83006993091745
WHITE, WILLIAM PATTERSON.	Wagon wheel.	555	1.75	320p Lktle	Boston Transcript	p5 Mr 17 '23 230w	'thriller.' A and anything as else even hate honest it! making many melodramatic moving ndmit no pretence proving quick satisfying such tie to to to western who would	700	3.7248504622099996	85	3	5	white + wp + wagon wheel	1.83006993091745
WHITE, WILLIAM PATTERSON.	Wagon wheel.	555	1.75	320p Lktle	N Y Times	p20 Ap 1 '23 2SOw	There Western a cavorts conventional doubt gallops in is nnd no rears snorts story style that the thoroughly	700	3.7248504622099996	85	3	5	white + wp + wagon wheel	1.83006993091745
WHITE, WILLIAM PATTERSON.	Wagon wheel.	555	1.75	320p Lktle	N Y World pSe Mr	18 '23 300w	E It Mr Osliorn W We White's a as blood book capital for reader recommend spring stirs the thi> tonic	700	3.7248504622099996	85	3	5	white + wp + wagon wheel	1.83006993091745
WHITE, WILLIAM PATTERSON.	Wagon wheel.	555	1.75	320p Lktle	Sprlnof'd Republican	p7a Ap 1 '23 150w	The a action are by diverting events humor in its kind lightened makes of sterner stirring story the tho vein which with	700	3.7248504622099996	85	3	5	white + wp + wagon wheel	1.83006993091745
ALLEN, JAMES LANE.	Alabaster box.	8	1.25	64p Harper	summary	summary	(hi- A In Indifferent Is Its Points RS The Thus While a a accompany alabaster allegorical always and and and and as bearing beginning body box brief by by carriage certain character coach colors comments conversation currents dead drawn driver each from funeral funeral gentleman h.'id had hearse in inspired kindly last man many minister moods narrative new occupants of of of of of of of of ointment old passes philosophical place preached precious procession procession progresses recording relating resting sermon sketch somber southern spoken succeeding tale that the the the the the the the the the the the the theme thought to town upon varied view who with	10	3.3121261555199997	86	0	1	allen + jl + alabaster box	1.8940860212700599
ALLINGHAM, MARGERY.	Black'erchief Dick.	8	1.9	302p Doubleday	Int Bk R	p!58 Ja '24 390w	A Anny Anny's B-lack'erchief Delfazio Dick Dick Farran It McFee Mersea Ship Ship Tavern The This William With [23-13492] a a accounted already an and and and and as as at bar before before bladed bodies buried but by by course during eighteen-year-old few for friend girl gling goes gone hands has has he he him his iSngland in in introduction is is is island island it kills kills knife knife know later laudatory life little lives lives long love many many more of of of often old on on once opens piracy pirate rum-smug- same scene seconds seventeenth-century ship skilful spaniard story story takes tale tender the the the the the the the the the the thin- too uncannily uses when which with written	1300	3.57803153888	87	3	4	alllngham + m + black'erchief dick	1.8904176772368668
ALLINGHAM, MARGERY.	Black'erchief Dick.	8	1.9	302p Doubleday	Lit R	p2GG N 17 '23 410w	Delfazio Dick Dick' It Nevertheless Spanish Stevenson's a a and and and as atmosphere being book can character comes discovers examine good great in is is is is it itself knife little mysterious nothing nothing of of of of one one only or plot reality romance similar smuggler so sort stands story study style style tell that that that the the the the the this to to told us well when which with •Black'erchief	1300	3.57803153888	87	3	4	alllngham + m + black'erchief dick	1.8904176772368668
ALLINGHAM, MARGERY.	Black'erchief Dick.	8	1.9	302p Doubleday	N Y Times	p9 N 11 '23 250w	Allingham Margery Such a account adventure after and are as book clearly comes credit displays due earned even fact family first for has her her herself in in inexperience large mean measure no of of of of of of of place ranks remains romantic she she taking that the the the them those view weaknesses with writers writing	1300	3.57803153888	87	3	4	alllngham + m + black'erchief dick	1.8904176772368668
ALLINGHAM, MARGERY.	Black'erchief Dick.	8	1.9	302p Doubleday	The Times [London] Lit Sup	p590 S 6 '23 250w	Is It That [a a a a about and and be buxom description exciting—all fair grown-up is is jolly may of on one please public quoted—'it rather reader review smugglers so story] than the the to very wenches.' whole young young	1300	3.57803153888	87	3	4	alllngham + m + black'erchief dick	1.8904176772368668
HENDRYX, JAMES BEARDSLEY.	North.	232	0.0	"334p rutnal"" 23-2804"	Booklist	19:253 My '23	1 Alaska Alaskan Burr Gordon He In Itself Lou Lou's MacShane Nome Thus Years a a a a a adventures again always amid and and and and and and as at blazing breaking by camp character child circumstances cold complications country danger day deeds doffs dog-team dogs drives eleven entered favors first for for got hand he her her her hero him him him his hitting hunch is issue later lone luck make meet meets men more of of of once out playing race romance rough roving saves snow-bound spins spirit stranger successful sweepstakes the the the the the the the then they this to to trail trail under valor was when when when which winning	910	3.65606307776	88	3	6	hendryx + jb + north	1.635006305193169
HENDRYX, JAMES BEARDSLEY.	North.	232	0.0	"334p rutnal"" 23-2804"	Int Bk R	p57 F '23 210w	North The far in incidents is life of packed story the thrilling with	910	3.65606307776	88	3	6	hendryx + jb + north	1.635006305193169
HENDRYX, JAMES BEARDSLEY.	North.	232	0.0	"334p rutnal"" 23-2804"	N Y Times	p24 ,Ta 21 '23 480w	A adventure and has more of one plenty tale than thrill which	910	3.65606307776	88	3	6	hendryx + jb + north	1.635006305193169
HENDRYX, JAMES BEARDSLEY.	North.	232	0.0	"334p rutnal"" 23-2804"	N Y World	p6e F 11 '23 190w	K Osborn Reviewed W by	910	3.65606307776	88	3	6	hendryx + jb + north	1.635006305193169
HENDRYX, JAMES BEARDSLEY.	North.	232	0.0	"334p rutnal"" 23-2804"	Sprlngf'd Republican	p7a Je 24 '23 ISOw	Alaskan Alaskan Dawson The There a after an and and by climax description descriptions dog- echo famous fever fortune gold great in in inhabited is is life multiple nf of of of open other race scenes seekers settlements story sweepstakes team the the the the the vivid vivid	910	3.65606307776	88	3	6	hendryx + jb + north	1.635006305193169
HENDRYX, JAMES BEARDSLEY.	North.	232	0.0	"334p rutnal"" 23-2804"	Wis Lib Bui	19:160 Je '23		910	3.65606307776	88	3	6	hendryx + jb + north	1.635006305193169
ALLINSON, ANNE CROSBY (EMERY) (MRS FRANCIS GREENLEAF ALLINSON).	Chil- dren of the way.	8	1.75	193p Harcourt 23-12871	ordinate	r61es in another and bringing the in-	'new Christian Christianity Its Paul Roman Rome The The a about about all all and and another's antagonism are are attention attract author bands been before begun but carrying central century concerned converts days early era faith feet fellow-believers fiction first found free friends had has have his homes in in in in in incidents incur into is linking little make meet middle new nine of of of of of of on one one people place power prisoner rather sketch sketches skillful stories sub- take tell the the the the the the the the the the the the their their this those to to to to together unmolested up volume way' which which with	2060	3.15606307776	89	3	6	allinson + ac + children of the way	1.7532412096956314
ALLINSON, ANNE CROSBY (EMERY) (MRS FRANCIS GREENLEAF ALLINSON).	Chil- dren of the way.	8	1.75	193p Harcourt 23-12871	N Y Times	p9 N 25 '23 550w	"Times Well Y a any as carry cidents conviction degree essay fails from is it naturally of of of one one.""—N particular preceding result story story this those to to written"	2060	3.15606307776	89	3	6	allinson + ac + children of the way	1.7532412096956314
ALLINSON, ANNE CROSBY (EMERY) (MRS FRANCIS GREENLEAF ALLINSON).	Chil- dren of the way.	8	1.75	193p Harcourt 23-12871	Springf'd Republican	p9a D 16 '23 250w		2060	3.15606307776	89	3	6	allinson + ac + children of the way	1.7532412096956314
ALLINSON, ANNE CROSBY (EMERY) (MRS FRANCIS GREENLEAF ALLINSON).	Chil- dren of the way.	8	1.75	193p Harcourt 23-12871	Boston Transcript	p5 O 13 '23 600w	'Not Allinson D F Flesh,' G Mrs Throughout almost although cold feel her in makes nasvatlve of remain significance stories the the these to us we	2060	3.15606307776	89	3	6	allinson + ac + children of the way	1.7532412096956314
ALLINSON, ANNE CROSBY (EMERY) (MRS FRANCIS GREENLEAF ALLINSON).	Chil- dren of the way.	8	1.75	193p Harcourt 23-12871	Lit R	p73 S 22 '23 300w	Allinson's It Mrs Rome The a accuracy altogether anachronisms ancient and and are as as at background brilliance century charming coloring come dealing feels fiction first free from is is least of of of one pleasure rare setting surface tales that the the the the to upon well with world	2060	3.15606307776	89	3	6	allinson + ac + children of the way	1.7532412096956314
ALLINSON, ANNE CROSBY (EMERY) (MRS FRANCIS GREENLEAF ALLINSON).	Chil- dren of the way.	8	1.75	193p Harcourt 23-12871	N Y Times	p7 S 30 '23 350w		2060	3.15606307776	89	3	6	allinson + ac + children of the way	1.7532412096956314
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	ground and a forest maid with	6.000 acres in	A But Canadian It Mounted Northwest Police a a a and as back- character civilization clothes crimson-coated figure fire forest from from gunmen gutters he his his in in in into is is is midst nine of of of of out part parts plain point policeman protagonist romance seventh six steps struggle that that the the the the the the three through titanic true with with	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	Booklist	20:56 N '23	"World Y and as his incentive.""—N oil timber"	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	-{ Boston Transcript	p8 D 15 '23 300	Geoffrlan Indicate Interesting The add although an and and and are are at at attempts characters drawn mental monotonous moves nothing of of pace processes story story strength the the the the the thoughts throughout times to to well	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	Lit R pl!3 O	6 '23 280w	  At Erskine's His ISl Mr Northwest The a a a a about and are as authentic background but canadian characters choose depicted for for great have his is is is its last lively lives not novel novel of of of part people really setting sincerity sort story tale that the the the their veraciously we welcome which who world	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	N Y Times	p!9 Je 19 '23 500w	'Renfrew Erskine's Krskine Mounted' Mr Mr Royal The a always and and and and as aside color convincing enjoyed equally experience fact find from from good graphic his his in in interesting is is it itself knowledge liking local much much new novel observation of of own personal quite readers result tale that the the the their to who will writes	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	NY World	p7e S 2 '23 400w	As But Either Erskine Mr Root Wells a a accordingly an an and and bad breaks critic eighth example excitement extremely extremes fictional flash he he he higher his his his is is is is it literature man most novel now obvious of of of of of or own ragged rapidity rate rates rather reckless style swept the then through thundercloud time true unwary weaknesses with word-beauty worst writes	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
ERSKINE, LAURIE YORKE.	River trail; ro- mance of the Royal mounted.	149	1.75	339p Appleton 23-11976	The Times [London] Lit Sup	p709 O 25 •23 150w	Conrad Erskine Mr Mr Not One a a a action all along and and any author but carries characters climax copy emotions energy examining from guess have hazard his his in is is masters might of of of of of of points reader same sense something student swiftly that that that the the the the the their thought to trick view writing	1360	3.1337683523699997	90	4	7	erskine + ly + river trail	1.83006993091745
WHITEHILL, DOROTHY.	Mary Urown.	555	1.75	227p (Gs) Appleton	summary	summary	& 1'eter Ashton In On Peter She The about about adopted all an and and and and and and another brought child come cured day disappointment down dreams elfin fairies fell found frit-mis girl had he he hearts her her her her his his illusion imaginary in in it lUlli- little live lived lived loved man married new of of one orphan prince princess princesses real ruled she soon that the the the the the the thought to true trying waif was was ways when which who with with won world world wrong	470	2.90606307776	91	2	4	whitehill + d + mary cinderella brown	0.8012523960681989
WHITEHILL, DOROTHY.	Mary Urown.	555	1.75	227p (Gs) Appleton	Boston Transcript	p4 Je 6 '23 300w	This a a about and child delightful is is little little merely story	470	2.90606307776	91	2	4	whitehill + d + mary cinderella brown	0.8012523960681989
WHITEHILL, DOROTHY.	Mary Urown.	555	1.75	227p (Gs) Appleton	Lit R	p884 Ag 4 '23 150w	A B C Her Her The There a a and and author beyond characters child's clumsy conventional does from give her imagination in in individual is is little mature mind never not nothing of once outline pass penetrate stir story style the the the thought to to to to trade type	470	2.90606307776	91	2	4	whitehill + d + mary cinderella brown	0.8012523960681989
WHITEHILL, DOROTHY.	Mary Urown.	555	1.75	227p (Gs) Appleton	WIs Lib Bui	19:161 Je '23		470	2.90606307776	91	2	4	whitehill + d + mary cinderella brown	0.8012523960681989
BOWER, B. M., pseud. (BERTHA [MUZZY] SINCLAIR-COWAN).	Parowun Bonanza.	55	1.75	305p Little	Booklist	20:102 D '23	'Hopeful 'strikes Airedale Bill Bill' Bill's Bon- Dale Doris Goldfield He Hopeful Hopeful Hunter I.uella Lut-lla Other Parowan Pn The The Times When Y a a a a about an and and and and anza as associates at attractive boom careless carries chatter cheery come confidence—all crooks crushing diggings dreams fall follow for glowing happen has he he him his his his his in in in incorporation insinuate into is is it its last loud main menagerie miner no of of of of of of of of of of of on out panting parrot parrot parrot person phrases piratical rejoices repeats result returned rich' rise- romance rowan rus- sale sooner sort stock street than that the the the the the the the the the the the the themselves these things through tles tlie to to town trail traveling treachery tremendous turn turtle upon well who with young —N	1500	3.5872756933099996	92	2	5	bower + bmp + parowan bonanza	1.59314944037384
BOWER, B. M., pseud. (BERTHA [MUZZY] SINCLAIR-COWAN).	Parowun Bonanza.	55	1.75	305p Little	Boston Transcript	p4 S 15 '23 750w	A L Nevada Nevada T The W allows and author be bypaths down frequent full herself hu- humor in in led life miin nature never now of of of of real sensa- sidelights so story stunning tempted the tionalism to unexpected	1500	3.5872756933099996	92	2	5	bower + bmp + parowan bonanza	1.59314944037384
BOWER, B. M., pseud. (BERTHA [MUZZY] SINCLAIR-COWAN).	Parowun Bonanza.	55	1.75	305p Little	N Y Times pi!) S	16 '23 500w	Ihe Is It a a a a all and and and and and at burning close comfortable country days debacle desert having having having in in in its its its itself known leaves lime lor making mining mysterious naturally nights of of of of out participated range reader rush seen sense simply smooth-running starlit surge tale that the the town well-told with works	1500	3.5872756933099996	92	2	5	bower + bmp + parowan bonanza	1.59314944037384
BOWER, B. M., pseud. (BERTHA [MUZZY] SINCLAIR-COWAN).	Parowun Bonanza.	55	1.75	305p Little	N Y World	p7e S 2 '23 230w	Koot Reviewed Wells by	1500	3.5872756933099996	92	2	5	bower + bmp + parowan bonanza	1.59314944037384
BOWER, B. M., pseud. (BERTHA [MUZZY] SINCLAIR-COWAN).	Parowun Bonanza.	55	1.75	305p Little	Springf'd Republican	p7a D 2 '23 12Uw		1500	3.5872756933099996	92	2	5	bower + bmp + parowan bonanza	1.59314944037384
