bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
MOORE, JOHN C.	Dixon's cubs.	734	2.0	279p	Times [London] Lit Sup	p396 My 8 '30 220w	Hereford The action all and and are background by country dogs done excellently fox-hunting horses in landscape large of of part picture played sights sketches sounds the the the the the to touches	1210	3.6604231703099996	236	3	6	moore + jc + dixon's cubs	1.8621868201079652
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	Booklist	26:205 F '30	1929 Annual For descriptive for note see	2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	-| Boo km	70:673 F '30 350w	  C Fadiman Inexorability Its P The These a and and are as before before book book but chic conception emotion exploration faults faults grave gravity has its mass of of of of pale power psy- rather some style than the the the the they weaknesses whole	2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	Nation and Ath	46:707 F 22 '30 500w	'varied But He I Immensely Impossible Irvine Is Is It L L The a a all and and as author average be book but but can carry characteristics depth discover enough experience from has him his judge knowledge long lucidity more more nearly not not of of original possesses qualities reader scope should striking style surprised than than that that the the this through to to translation understanding unusual unusually vigour wearying without work writer	2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	New Statesman	34:706 Mr 8 '30 600w	In It It Its Wassermann a a a and and and art artistic at book book book; but can can channels; creation detachment disciplined even for force great happenings he hour in intensity is its life most of of of passionate patient patient patient screaming; source terrible the the to translation: trying wait with with without without witness written	2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	Pittsburgh Mo Bui	35:4 Ja '30		2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	Spec	144:284 F 22 '30 400w	B E Herr Its Todd Travellers Wassermann's and as back be boundary but country dark despair exhausted farthest heights look magnificence of of on reach realize romance the the they they they through valleys when will will	2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
WASSERMANN, JAKOB.	Maurizius case; tr.	1093	3.0	by Caroline Newton. 546p Liveright	Times [London] Lit Sup	p!65 F 27 'SO 600w		2470	3.4690550517800003	237	3	7	wassermann + j + maurizlus case	1.7362924327385016
BOWER, B. M., pseud. (MRS BERTHA [MUZZY] SINCLAIR.COWAN).	Fool's goal.	113	2.0	309p Little	Booklist	26:235 Mr '30 Books p!8 Ja 26 '30 80w	Along Burnett But Cynthy Dale Dale Emery Wyoming Young a a a a adventure and and and attention bargain buy cash cattle daughter dollars ending fifty for game had hankering happy he he hide-and-seek him in in inviting of of of open raise ranch ranchman's romance runs so some spaces the the the thereby thieves this thousand to to took went wholesale wide with with with	670	3.54723089374	238	2	6	bower + bmp + fool's goal	1.5719095958350509
BOWER, B. M., pseud. (MRS BERTHA [MUZZY] SINCLAIR.COWAN).	Fool's goal.	113	2.0	309p Little	Boston Transcript	p3 F 8 '30 400w	115 B G Here Interesting West a a a adventure and and and and breezy cattlemen clean danger enough guileless humorous improbable in interesting is it it make make man not obstinate of ot story sufficient tale the to to with yet young	670	3.54723089374	238	2	6	bower + bmp + fool's goal	1.5719095958350509
BOWER, B. M., pseud. (MRS BERTHA [MUZZY] SINCLAIR.COWAN).	Fool's goal.	113	2.0	309p Little	Cleveland Open Shelf	p46 Mr '30		670	3.54723089374	238	2	6	bower + bmp + fool's goal	1.5719095958350509
BOWER, B. M., pseud. (MRS BERTHA [MUZZY] SINCLAIR.COWAN).	Fool's goal.	113	2.0	309p Little	N Y Times	p22 F 9 '30 160w	B Bower's M Western a a a action and and and as audience authentic breezy characteristic expect find from her in incident just kind knows large love new novel of of one pen plenty story tale this to well what will with	670	3.54723089374	238	2	6	bower + bmp + fool's goal	1.5719095958350509
BOWER, B. M., pseud. (MRS BERTHA [MUZZY] SINCLAIR.COWAN).	Fool's goal.	113	2.0	309p Little	Times | London] Lit Sup	p518 Je 19 '30		670	3.54723089374	238	2	6	bower + bmp + fool's goal	1.5719095958350509
BOWER, B. M., pseud. (MRS BERTHA [MUZZY] SINCLAIR.COWAN).	Fool's goal.	113	2.0	309p Little	Wis Lib Bui	26:67 F '30	lOOw	670	3.54723089374	238	2	6	bower + bmp + fool's goal	1.5719095958350509
KAHLER, WOOD.	Smart setback.	561	2.5	236p	summary	summary	"But Cranford Her Kent Kent's Rylda She Wade a a a a an and and aren't at banker becomes bored business course endeavor fashion finally get give give gives goes her her her him him his husband ideas in in into is is leader life life life.""—Outlook meaning meets mistress mother much of of party plot she so societv the the to to to to to trying up use with"	1570	3.1925078043700004	239	2	5	kahler + w + smart setback	1.8940860212700599
KAHLER, WOOD.	Smart setback.	561	2.5	236p	Books	p!3 O 12 '30 700w	563 He His In It It It It Kahler Mr Saks Saks a a across and and and and appeal as attitudes be bears book book captures; catch chic city's deliberately designed does draws ensemble essence expensive eye fashion figures flair flaunting flimsy for for for found friendships from fteetlnpr furniture genuine gestures ha-s has hearts his in inhabitants is it its knowing little looking more more newest nn no not of of of passing philosophy refractions relation reproduces rhythm seconds shadow show simple style sunlight terday than than the the the the the the the the the their to to today's today's tomorrow towers unassailable upon window yes-	1570	3.1925078043700004	239	2	5	kahler + w + smart setback	1.8940860212700599
KAHLER, WOOD.	Smart setback.	561	2.5	236p	N Y Evening Post	p5d D 20 '30 420w	A Johnson Marjorie amusing being book flippant fulfilling function neglected of silly supremely the unimportant	1570	3.1925078043700004	239	2	5	kahler + w + smart setback	1.8940860212700599
KAHLER, WOOD.	Smart setback.	561	2.5	236p	N Y Times	p6 O 26 '30 320w		1570	3.1925078043700004	239	2	5	kahler + w + smart setback	1.8940860212700599
KAHLER, WOOD.	Smart setback.	561	2.5	236p	Outlook	156:268 O 15 '30 IDOw Sat R 150:823 D 20 '30 120w	(by An Brooks Kahler's Mr R W a and bawdy) bit book but civilized entertaining first fun high lacking made mean much so spirits the today which which ws	1570	3.1925078043700004	239	2	5	kahler + w + smart setback	1.8940860212700599
CLAUDY, CARL HARRY.	Girl reporter.	203	2.0	295p Little	Books	p!5 Jl 20 '30 200w	'her Pat Prentiss This Times-Star a a and becomes beloved daughter experiences finding her herself is millionaire's newspaper of paper penniless perils scoops serving sister sob story suddenly the the while	520	3.32084634062	240	0	2	claudy + ch + girl reporter	1.8940860212700599
CLAUDY, CARL HARRY.	Girl reporter.	203	2.0	295p Little	: Boston Transcript	p3 My 17 '30 320w	Alger- Job The Thrill a adolescent and and as as beautiful being1 book crowning fact follows for gets girls grown-up her heroine in in instead is keeps matrimony modern of of off raise snatched story that the the the this thrill triumph well young	520	3.32084634062	240	0	2	claudy + ch + girl reporter	1.8940860212700599
HAWK, JOHN.	It was locked (Eng title: Locked door).	473	2.0	273p Farrar [7s 6d Skefflng- ton] 30-5930	Bookm 71:xxx Ap	'30 lOOw	After And But Donald Dorothy Flint Gwendolyn Gwendolyn Gwendolyn's It Lady Lady London Ms Robin Robin Robin Scotland Smith When Yard a a adored after aided all and and and and at back be body brother by caused crawl dead discover door door few formidable found from guests guilty had he he he he his hours house-party how immensely in in invitation jealousy key know left lock locked love make occupy of of of of of on one part party pleased—because poet poet pride really received rival room room? sensitive shy skilful some some takes that the the the the the the the the the the the thru to to to to to was was was was was way week-end window with work would young	710	2.54723089374	241	2	6	hawk + j + it was locked	1.8940860212700599
HAWK, JOHN.	It was locked (Eng title: Locked door).	473	2.0	273p Farrar [7s 6d Skefflng- ton] 30-5930	Books	p!6 Mr 16 '30 lOOw	Cuppy Reviewed Will by	710	2.54723089374	241	2	6	hawk + j + it was locked	1.8940860212700599
HAWK, JOHN.	It was locked (Eng title: Locked door).	473	2.0	273p Farrar [7s 6d Skefflng- ton] 30-5930	Boston Transcript	p2 Mr 29 '30 350w	All H M W a a all appetites but conventional enthusiasts fairish flavor house- in in it love murder of of party rather regular rouse story the the to too week-endy with	710	2.54723089374	241	2	6	hawk + j + it was locked	1.8940860212700599
HAWK, JOHN.	It was locked (Eng title: Locked door).	473	2.0	273p Farrar [7s 6d Skefflng- ton] 30-5930	NY World plOm Mr	9 '30 150w	Beckwlth C E The acceptable and author's below does fiction is mark meet mystery not of standard story the the usual	710	2.54723089374	241	2	6	hawk + j + it was locked	1.8940860212700599
HAWK, JOHN.	It was locked (Eng title: Locked door).	473	2.0	273p Farrar [7s 6d Skefflng- ton] 30-5930	Outlook	154:468 Mr 19 '30 SOw	475 Brooks R Reviewed W by	710	2.54723089374	241	2	6	hawk + j + it was locked	1.8940860212700599
HAWK, JOHN.	It was locked (Eng title: Locked door).	473	2.0	273p Farrar [7s 6d Skefflng- ton] 30-5930	Times [London] Lit Sup plU05 N	28 '29 180w		710	2.54723089374	241	2	6	hawk + j + it was locked	1.8940860212700599
MARFIELD, DWIGHT.	Mystery of the East Wind.	686	2.0	359p Button	Bookm 71:xxlv Ap	'30 80w	Anne Anne Anne's Attorney Breckinridge Brent Bryson Chicago Coleman's East Ellerton Gall Greek Is Jewel Joint Maharanee McGurk Paskalos So Steve Suspicion The Wind a a a a admirers aid and and another apartment apartment—and confession diamond disappeared efforts falls famous found from has has her house in lovely millionaire murdered mystery of of of sleuth solve swarthy the the the timely upon upon with	330	3.24063475546	242	1	4	marfteld + d + mystery of the east wind	1.9188049614278155
MARFIELD, DWIGHT.	Mystery of the East Wind.	686	2.0	359p Button	Books	p!3 Mr 23 '30 120w	Cuppy Reviewed Will by	330	3.24063475546	242	1	4	marfteld + d + mystery of the east wind	1.9188049614278155
MARFIELD, DWIGHT.	Mystery of the East Wind.	686	2.0	359p Button	N Y Times	p25 My 4 '30 lOOw		330	3.24063475546	242	1	4	marfteld + d + mystery of the east wind	1.9188049614278155
MARFIELD, DWIGHT.	Mystery of the East Wind.	686	2.0	359p Button	Springf'd Republican	p7e My 25 '30 120w	A Blackwells He Island The and and are at author been better by characters could dark descriptions figures for front good has has have hinting his his his how however influence is it its learned lowered make makes militude mysterious mystery neighbors new of of of of on page real setting standard stories story than that the the to type uncalled verisi- which	330	3.24063475546	242	1	4	marfteld + d + mystery of the east wind	1.9188049614278155
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	Atlantic Bookshelf	p28 Ap '30 400w	1929 Annual For Mary Reviewed Ross by descriptive for note see	3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	Booklist	26:234 Mr '30		3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	Cleveland Open Shelf	p61 Ap '30		3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	-I Nation and Ath	47:58 Ap 12 '30 150w	550 B Dreiser H Inclined J Lintott Mr This Without a a a a a accuracy achieves amateurish; and are at by connecting contact enough enough familiar gossipy his indigestion induce informality interest is is is it its makes master mental narrative of of of often pages pall: personal points reader: slight startling stories strong style style technique that the these this times to to ungainly uniform very vividness which with with yet	3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	New Statesman	35:84 Ap 26 '30 320w	  A But Dreiser's Gallery If Is It Mr We Women a are character- collection could crumbs crumbs does forgive get good got if in is isation more much not not of of of of of one one only only or quarrelling rather stories stories story story successful than that the the there truth truth was way we with	3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	Sat R	149:492 Ap 19 '30 520w	  Dreiser Indescribable Mr To With a an and and and and as be beneath book by charm doubt far goes hearts held human impossible; interest is lightness many of of of of our permeate sensitive sincerity stages stories strings surface telling the the the the the the these throughout touch touches varied veracity which would	3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	Sat R of Lit	6:707 F S '30 1600w	Brown But It Nobody R W a an and appear are author begins blood chance definitely existence for gives group impression in is it less like like look more number observing of of of one out overwhelming plenty premeditation questions such supporting that the the the the thesis thus to when who women	3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
DREISER, THEODORE.	Gallery of women.	292	5.0	2v 823p Liveright [10s Constable]	Spec	144:634 Ap 12 '30 220w	  A A Gallery He I It M Parsons Women Women a a a a always an an and and and and application as as as at author's breeds certain certain character completeness consistency continued direction easy estimable fresh gallery has he his in is is is it it know lends lie life long long method moreover novel of of of of of on once outlook perhaps pleasantly relates self-critical short solidity story subject sufficiently suspicion talents the the to to to tolerance too unobtrusive well which which which with writer writes	3230	3.0755289628900004	243	3	8	dreiser + t + gallery of women	1.9877795910252192
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	summary	summary	About Boots Kipling Mimsy Poppett Ricky Robin and and and assures be children courageously five grew how less none orphaned spirit success sure—but that the the the they to unconventionally up—quite with	3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	Books	p!8 N 30 '30 250w	/Finger C Dad He Indulge J Pfdrlck's The blunt does does does draw enlargement entertaining exaggerate for for his horizon imagination in in is its lies merit myths no not not not of of on or particular sfory student the the there traveler tropic truth	3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	Books	p21 N 23 '30 550w	 'En- 'Innocent 'The Constant If In Insofar Is Join Josiah Klpllngs Miss Miss Nymph.' Peel Peel's She Terribles' Tltzell Voyage.' a a about all and and and and annoys any as authors book books by can can children children cleverness courage cynicism detect earnestness entitled fants fault hardly-to-be-equaled her her how in in is it know knows like minds occasion of of of of of on one other pride reader regarding sense sentimentality she shows slight surprising that the the the the their their their their them those to unlike us variations which with wonder work young	3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	Boston Transcript	p2 N 22 '30 1550w	Bayley Gertrude Is It a admirably admirably characters cleverly conceived drawn fine forget its not one so soon story that them told will	3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	N Y Evening Post	p4d D 20 '30 200w		3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	-(-NY Times	p8 D 21 '30 350w	In Kiplines Not Robin They a a a all and and and and and and appealing are are at atmosphere average bravely but characters day diversion do especially ever falrytaleish fictional from full gallant gayety in is is is it its kind life likable little long meet not of of of one refreshing resolutely spirited story sweet that the the the this though times too too veneration whine whines who	3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	Sat R of Lit	7:373 N 22 '30 380w	  'Five Jacket Miss Parade' Peel's Probably The a and and author author badly be before better boast book but by design explained finished from from from is it its much of of of on promise self-criticism shows suffers that the the the the things to twenties twenty unevenness vigor want want was was which zest	3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
PEEL, DORIS NANNETTE.	Five on parade	824	2.0	369p Houghton	Sprlngf'd Republican	p7e D 28 '30 SOw		3300	3.4104231703099996	244	4	8	peel + d + five on parade	1.7264964395742488
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Bookm	72:421 D '30 230w	Against Blackmur Episodes P Petersburg R Reviewed Russia Russian St The a all almost and and and animal are background brink by chapters climax cloisters country describe detail dominates final humorless in in in in lengthy lives merchant-bourgeois microscopic mistresses monks monks narrated of of of of of of on panoramically passion peasants phases pre-revolutionary reaches revolution scene story students symbolic that the the the the the the the their their these this unfolds which with	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Books	p7 N 2 '30 650w	Gerald Reviewed Sykes by	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Boston Transcript	p3 D 6 '30 700w		3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	New Repub	65:118 D 10 '30 30w		3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	New Statesman	35:370 Je 28 '30 150w		3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	N Y Evening Post	p4d N 29 '30 lOOw	Edwin Reviewed Seaver by	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Outlook	156:428 N 12 '30 200w	  F It L One R Russian Then There We a a ad ad admit all among an and any as at attempted be becomes been books different enters episode faults fiction great have have in in in inflnitum interested is is it its last may monk nauseam no of of of once one possess promises read retire review scene seems sensuality sooner talk than that that the the the the the then this three through to to to to to two unable us virtues we we we well which which without woman years	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226		4 Sat R 149:830 Je 28 '30 230w	Imagine Russian Tchekov Tchekov Tchekov Tet There Yet a a a a a about affairs all and and and and and as as becomes book compelling delicate difficult dispassionately displays down existence for group humour illumination in in intimate is is is is is it it it it it it leading life love men microscope mistresses monks non-Russian not of of of of of of of often on on on panorama people play pornographic; portraiture rOles rather readers redeems scientifically seen sense set so so so story study that the the the the the the the the the the their to under vivid weariness wearisome were which wit without without women workmanship writing	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Sat R of Lit	7:426 D 6 '30 650w	564 A Communist M Nikolaieft Russia Russian The a and anti-capitalistic antl- as be book but edition excellent for greatly helping impaired in in in is its leaders literary may novel of o£ propaganda reason rellgloua rendering same service the the the the the their to value way work	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	will find	916 pages of unsuccessful and mostly	  But In It The a and author canvas fills huge many power readers undoubted uses with	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Spec	145:358 S 13 '30 220w	The admirably against allowance an flesh generous half-hearted over- reads struggles the translation	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Springf'd Republican	p7e Ja 4 '31 lOOw		3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
KALLINIKOV, IOSIF.	Women and monks; [auth.	562	3.75	Eng. version by Patrick Kirwan]. 876p Harcourt [15s Seeker] 30-30226	Times [London] Lit Sup	p556 Jl 3 '30 270w	  It The The There a a about ambitious an and and and and and animal annoyingly any are author characters chief commonplace consistency deficiencies drawn dressed dull em- equipment extraordinarily grotesque has his his his however; humanity in in in is is is is is is lecherous little manner most mystical nature next not not novel novel novel novelist's occasional of of of of of of of of of of on on one one only page passion phasizes piece point pretentious religiosity singular sort that that the the the the the the the the the theatrical they thing touch trouble trying up very view virtuous which whom with work work writing	3360	2.9144320819700003	245	4	13	kallinikov + i + women and monks	1.956973886066068
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Booklist	26:357 Je 'SO	America Amor)' Amory At Aunt Celeste Chatellerault Ellen France French Identity In In Is Jack Jack Jack Jack Joins Mary Matilda New On Paris Tom Trey York a a a after ambulance and artist at away born but by close custody disclose does falls friend from girl girl he he her him him his his his household ia in in kindly later leave leaving love loves—who marries marry meets mother; not of of of of out outbreak religious returns runs service she taken the the the the the the the the the to to to to to unknown visit war war wedlock who whom with woman	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Bookm	71:475 Jl '30 20w	Holt Quy Reviewed by	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Books	p7 My 4 '30 750w	  'seri- 386 A Alleghenies And And B Fulcher He Isn't It Its Its Massachusetts Mr Parsons There a action and and and and and and and and and are are as as at author be beauty believes book; by characteristics characterizations cruelty cruelty deadly easy evolve evolves families.' fear fear feel for founded hates hates hates he he he he he here human ignorance ignorant impoa- in in is is it its life little loves measure melodramatic no of of of on ous-minded people people petty piety piety pious reu! show show sible spirit story story stumbles; that the the the the the the their them there this those to to to to town tries us west what will without work	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Cleveland Open Shelf pllo Jl	'30		3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	N Y Times	p22 Ap 27 '30 400w	  Fulcher Is Is It Mr No a a a a and and and and appreciation as be book by by child coherent conveys curious distilled does elders emotional emotions essence experience explanations exploring for futile giving impression incidents ineffaceable it its less life life made make make much much of of of of of of offered purpose rather read record search sense sensitive shall slowly so some some succession than the the the the the the the thing thoughts to to true trying understanding unrelated war which with with	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	-i Sat R of Lit	6:1096 My 31 '30 180w		3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Springf'd Republican	p5e Jl 13 '30 lOOw		3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan		$2.oO (7s 6d) Knopf	?-LAISE- Not on screen the «-,1	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Booklist	26:312 My '30	"'Not 30-4S60 And Basquin But Claire Embert Embert Embert Evelyn Evelyn Evelyn; Fuller He Howell In Is Janes Mr Mr Mrs Mrs N Robert Screen1 Sherill Sherill Sherill's Sherlll Times Trent Trent's Trent's What Y a a about also altar.""— an and and and and and and and aristocratic as at before befriends by city-bred complicates country daughter discomfits dissipating done dowager finally finances fresh from gains gets goes gradually handles has has hero him himself hold in is is it know laughter lawyer leads like little little long marry matters mistress more; movie none objection of off old on perfect poise prison rascally revealed same so story suave take that that the the the the the the the the the the there there time to to to to to to too typical up villain villain well who who who worldliness would"	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	as, indeed, it is and a contrary desire to es-		Fuller Mr a at between completely desire plot render ridiculous this times to wavers —	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	-| Bookm	71:100 Mr '30 250w	B'uller Between Mr a against amusing and at clarity escapes familiar foibles has he him impulses is its many necessary nevertheless odds of of plausibility purpose satire shrewd social successful tablish taken the the the thrusts to two undeniably which with world	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Books	p!4 Mr 9 '30 SOOw	'Gardens B Busey Fuller Fuller's Henry In In Less Qarreta The This World.' a a all ambitions and and and and and and ante- appeared as as at author's before beside but calculation cinema death deft delightful faintly fancy finds finished for gives glance his in in in is it it it it its itself last less life lightly love many men more much nevertheless novels of of of only opposes pale passion penultimate precise prose reflection represents rich romances satisfactions screen set smiling society tenuous than that the the the the their them those to to upon very volume week when with women work world —	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	h Chicago Dally Tribune	p!6 Mr 29 '30	B F Fuller Fuller Fuller's It It It Mr Mr Mr There about and as at at beauty beauty beauty because best but could determined different dim entirely even from great great had hand his if is is is is its little matter matter moment naturally not not nothing of rather remarkable skilled something sounds style that that the the times to try uncongenial with with wont written wrote —	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Christian Science Monitor	p9 Ap 12 '30 400w	'Gardens 'Not 'The 'The Chevalier In Last Pensieri-Vani.' Refuge,' Screen' The This World'; a almost almost amused and and any as as as as atmosphere be best but characteristic do falls his in in interesting is is itself lOOw lies like little loss more motion much not of of of of of on overtone; phrasing pictures power reason satire satirical short special story subject than that the the the the the this those those who who will works	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
FULCHER, PAUL MILTON.	Guests of sum- mer.	384	2.5	420p Macmillan	Nation	130:188 F 12 '30 650w	Carl Doren Even Even Fuller Holding Is It It Mr That Van a a a action actual always an and any are are as be because because beguiling being bright but by can can classic classic common conclusion conscious convincing counted critical demands drama episodes every freedom from fully ground ground here him himself his humorous in in in intelligence irony irony is is is is it it it it it its light meet mold most narrative occupies of of on on over over page page permits pierces plays please presented prim quiet reader reader reflected reticent sentence shrewd slyly smile so so somehow story that that that that the the the the the the the they through tight to to to unceasing unemphatic warms way where where which which who writer	3890	2.90570860032	246	9	19	fulcher + pm + quests of summer	1.8160779278168695
