bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
LAIRD, CHARLTON GRANT.	Thunder on the river.	520	2.76	Little	Sat R of Lit	32:37 F 19 '49 140w	Brown by C M Reviewed	3.5	3.4899687918	158	2	5	laird + cq + thunder on the river	1.7739894926408106
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	summary	summary	a A backgrounds birthdays; Children Contents: door; Eight final hawk; headless Jug Master matter; Miriam; Misery; My night of of of on or psychic short Shut side sliver; stories supernatural The the their tree with	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Atlantic	183:87 Ap '49 700w	1948 A a american and as been better by C Capote collection even had has here his I I in in J January magazines me me newcomers Night of of of of of on one opinion outstanding previously read reading Rolo said second seemed short some stories strengthened struck that That the to Tree Truman two which which	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Booklist	45:211 Mr 15 '49		3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Cath World	169:156 My '49 350w	  'Miriam,' a A a a a A adults all and and as as as as At automata bang-shaded be beautiful black Brady by C Caligari-Hoffman call can Capote's Capote's children critic doubt evocative expresslonistic eyes Freudian gression; hauntingly imaged In infantile invariably Is is is it it it its Louisiana magic magic mocassin monstrous no obliquely of of of Only poisonous populated re- sinister successful test the There through underwater universe viewed water world world would zombie	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Commonweal	50:77 Ap 29 '49 230w	A also and and and and and and and art be Bennett brought But but can can capacity Capote's careful choose considered credit day do does easy effective enough express eye feeling follow for He he he his imagery in Inner intrigue invoke invoke is Is is It journalistic lacks light meaning not of of On out personal pleasant prose satisfy see select? side stories the the the the These to to to to to Truman very Virginia what when which writing	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Kirkus	17:34 Ja 15 '49 340w	  a a and are beauty bold conservative crystalline even for language Not of of palatable reading remarkable setting showing skinned stories tender the the These variation	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Nation	168:395 Ap 2 '49 950w	    'Monk' (children (My 150 a a a A ability addition advertising ago; an an an and and and and and and author boy but but can Capote Capote Capote certain character characters collection common contains control creature department dismally disturbing eighteen-year-old even ever extraordinarily fails faults fiction Fiedler forms four from good good Gothic has has he He he he hear help his his his honest horror humor— In in In inability L less Lewis masochistic matter Matter) memorable most mouth notably occasional occasionally of of of of of of of one or or other others overwriting photographer plus psychotics) redeem remarked reproduce seldom sense shorter should shows Side simple since speech; splendid still story story subject tell tenderness that that the the the the the the the the the the the the the This those three through to to to tone toward traditional tries True Truman twilit understand upon uses vulgar when whole work writer wrote years	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	New Repub	121:17 Jl 4 '49 800w	Alexander by Klein Reviewed	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	N Y Times	p7 F 27 '49 800w	      '49 27 700w a a a a A a a a a a ability accordingly actual air an and and and and and and and and anything are are are as as as assert at at at at atmosphere attempt Baker Barry be be because behaviour biographies Bk boo borderlines buga- But but by Capote Capote Capote's Capote's Capote's Capote's care Carlos characters children—as combination communication compulsions considerable craft describe described dialogue disciplined does eerie effective eloquence F facility fairly familiar figures flexible for for form frustrations full generally gesture gifts grotesque hag-ridden handling hardened haunted he Herald his his his his however humor In In in in in in infrequently inhabit instrument Iris is is is is is It it Itself kind lifelike look madness make master might mind Moreover most most Mr Mr Mr Mr Mr Mr must N naming; no not notable novel number observation obsessive of of of of of of of of of of of of of of of of of on once one only or or or or outlines panic people perfectly Perhaps personalities pj pleasant poetry power: presenting protracted R reader's realm refusal remarkable reservations resist resistance reveals seems serves several several simple simplicity skill slightly so so special squarely steeled stories stories stories stories— stuffiness style style subject-matter suggest takes that that that the the the the the the the the the the them themselves There these these these they times to to to to to total toward Tribune triple truly vigorous whether which which while With with Wkly Y	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	New Yorker	25:105 Mr 19 '49 170w		3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	t- San Francisco Chronicle	p!3 Mr 6 '49 650w	a about age and and artist becomes becomes bit book Capote Capote case closer comes damning; essential face factor: figure for greatness have he him His however In in in in Is little man Marc mitigating not novel of one piece police present present reader reconstruct reconstruction revealing Rlvette seems such than that the the The the the the the There this this This to to to true unlike utilizing	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Sat R of Lit	32:12 F 26 '49 600w	  'My 138 a Although an and And and and are are are because Birthdays' Capote's carry Crane creations derivative dexterously excessive few figures frisson genuine glide Gothic he his his hobble horribles in In manipulates Matter,' meaning Milton Most Mr must no occasionally of of of of on parade possibly pretentious produces puppets rather sense Side stories symbolic than the the Their there they two unfamiliar unfortunately weight which •Children	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	Time	53:110 Mr 14 '49 440w	& and away bread break but Capote certainly could do from future he his if is lately look magnolia material meat more most of of on one out overripe school talented the the Truman wider work would writers	3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
CAPOTE, TRUMAN.	Tree of night, and other stories.	137	2.75	209p Random house 49-7722	U S Quarterly Bkl	5:161 Je '49 280w		3.0	3.3452009426200005	159	4	14	capote + t + tree of night	1.8940860212700599
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	Booklist	46:5; 48 S 1 '49; O 1 '49	A a a a a a a a adventures amnesia an and and are band by capades Captain coast concerning Edward English es- ex-Gestapo finds follows fortune from Granvllle heroine himself in in in Jewels Kire lady mansion member members missing monastery mystery novel of of of of of of of Oliver on one picaresque place schoolboy Scotland series settings Seventh's smugglers sought suffering the the The the Then watering which	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	h Chicago Sunday Tribune	p!2 D 4 '49 300w	[what a a about and and and at At author's back Blakesley caused character characters chilling clarifies clarify confusion damsels faded far!] few first flashback get gets his his identify In into introduction it it Itself lucid many mark mind most much murder necessary of of of of of often once or out pages perseverance pleasantly reviewer's Richard royalty seductive separate situation smuggling so so some stories story suddenly tale technique telling that that The the the the the the third three to to to to to took turn tWe use was way woods	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	Kirkus	17:518 S 15 '49 210w		3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	Library J	74:1603 O 16 '49 llOw	A cheerfully E F full-bodied recommended rich Walbrldge yarn	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	N Y Herald Tribune Wkly Bk R	p!8	B breath but Davis doesn't draw E give it its last line needs reader Somewhere story the this time to until	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	N Y Times	p53 O 30 '49 140w	'49 'Once 30 650w a a a a amusing and and are as as blessedly characters chase could delight fast-paced has high honored in Intense is It its J lawless literary most Mr novel O of of of one original P plot predecessors presented Quehl recapture sacrificing set standards that the the the themselves thrill Time' Upon us will wish with without Wllklns	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	New Yorker	25:123 O 22 '49 120w	A picaresque satisfactory tale very	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	San Francisco Chronicle	p34 N 20 '49 350w	a and blend enough farce in Is it J Just keep laced melodrama of proportion riotous satire The to V whole with	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	Spec	183:616 N 4 '49 230w	a a a a all an and and and and and another are artful at at been better black-market character Charques comic currency D deal discrimination elegance evance ex-S.S female follow gang great has he his his history hotch- imaginary imaginative in in in Incongruity Ing intervals Invention Irrel- Is Jokes killings leader lively minute more more more Mr Mr next no nymphomania of of one or or passable past pile potch R racket- restrained shade shows so suitcases than the this thrills to treasure unflagging Unluckily up Vlctoriana Wllkins Wllklns's	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
WILKINS, WILLIAM VAUGHAN.	Once upon a time; an adventure.	989	3.5	359p Macmlllan	Times [London] Lit Sup	p729 N 11 '49 390w	a about about An bog extremely faculty flounder him his In inventive Is Is leaving like long only picaresque reader skips sometimes story that The the the thing to uncanny which wlll-o'-the-wlsp	3.83333333333	3.6933125278600003	160	6	10	wllklns + wv + once upon a time	1.5960988834340433
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	Booklist	46:82 N 1 '49	a a achieved allow and and and be beloved but by Cockney cure cure died discovered elderly employed Escaping ex-soldier for from Gunning had has he he he health her him him himself himself his hoped If in in is Jim Jim Jim's killed managed nephew not of of old part possessed promised reach remote return sanatorium sanity Scotland son spirit struggle that the The the the The the their time to to to to to tuberculosis until war where who wife woman woman would young	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	Chicago Sun	p56 O 7 '49 40w	Anthony Boucher by Reviewed	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	Cleveland Open Shelf	p24 D '49		3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	Manchester Guardian	p4 My 20 '49 150w	by Elizabeth Jenkins Reviewed	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	N Y Herald Tribune Wkly Bk R	p!7	'Honey a cup demonology dish for Ghost' Goldlng If Is is is Louis man of strong tea the your your	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	N Y Times	p61 O 30 '49 260w'	'49 16 180w a about and and as attribute average becoming bloke book England's exciting Golding has has his Horace instead It less more moves Mr O of of of on one popular produced prolific rare readable Reynolds story the the writers	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	New Yorker	25:122 O 22 '49 160w	a a after and and be be becomes before but can dialect down enough exorcism final for gets gripping is it It its kindling level material Much mumbo-jumbo of on put rare reader really Scottish slow sometimes split start story the the the the thick to who will witchcraft	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
GOLDING, LOUIS.	Honey for the ghost.	354	3.0	383p Dial press	Sat R of Lit	32:23 O 8 '49 900w	'Honey alone and and and and any be books Certainly entertainment exciting for for for frame Ghost' Goldlng Harrison hope in intended is Is it it It Its literary masterpiece may most Mr no novels of of of one one one other out plain purpose readable relation same season should Smith study take tempted that the the the the to to to try will write	3.66666666667	3.5520508247900002	161	3	8	goldlng + l + honey for the ghost	1.8708054890629768
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	summary	summary	A a a a about action an and and author based became by called convent convent during during for France great her her herself In Is It Later left legend Madonna Miracle miracles novel nun nun of of of of old on pantomime Part performed period place place Reign returned singer takes Terror the the The the the the the the time to took which who years	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	Commonweal	50:253 Je 17 '49 90w	'historical' a a a already and and Ballad Beatrice by christian Davidson's despite diabolism flashes Flemish fog fried further Gott- here In inspired Is Is Its John Keller's legend linck's lit long lost Maeter- Mason neo- novel Nun Nun of of old original pagan piety prurient rather realism romantlc Sister sometimes still than The The the the theme This treated veils Virgin Wade which which with	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	Kirkus	17:157 Mr 15 '49 220w	acceptance and are as concentration demands full In intense Intricate is It many-colored of on overlong part pattern reader—and story The the the the threads woven	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	Library J	74:663 Ap 16 '49 130w	and and and are business characters complicated contrived cour Harold have Incredible Lan- reality situations the the the warmth While	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	N Y Herald Tribune Wkly Bk R	p!9	by Gouverneur Pauldlng Reviewed	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	N Y Times plO My	29 '49 270w	  '49 12 700w a a a a a accurate; Ambassador American amorous an and and and are are are as aspects author background be became brawl bread carrying carts ceremony conceals convents credibility does each eenth-century eight- entertainment fight for freight Gal- great guillotine has has here his historical human in In in In Is It Je kings later Lawrence Lee less lien lines love made made men mobs morbid Morris most Mr mystical novel of of of of of offered other other Paris position presented quiet readers Revolutionary Robespierre saint scarcely singer story substantial successful sufficient tale tavern tension than that The the the the the the the the the the their they this to to Vollmoeller waged wars wealth which which which which who will with with	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	-I San Francisco Chronicle	p!2 My 30 '49 960w	a a a a a achieves affairs all and and and are as book both bound bring But but carry curiously Dr dramatically effective endless evil experience fascinating find forces genuine get good greatness H hands have have hearts In In In in In is is It It It it J Jackson knew less literally men men's men's merely might minded more never not novel now of of of of on out past perhaps piece possessed power reading really remarkable reminder says struggle than that that the the the the the theatrically- their these they things though to to truth Vollmoeller What what when which with work writer you you you'll	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
VOLLMOELLER, KARL QUSTAV.	Last mir- acle; tr.	947	1.0	by Louise Salm. 706p Duell	-i Sat R of Lit	32:10 Je 18 '49 700w	'Joseph 'Salammbo' 'The a aklll and and as assembly-line Brothers.' But Claude compared does fiction Flaubert's for genre Hill His historical in interesting Into Is it its knowledge Last Mann's masterpieces Miracle' most not novel of of or performance rank recent such superior surely taste that the the the the trash went with with writing	2.5	3.23746098975	162	2	8	vollmoeller + kg + last miracle	1.5732267962981086
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Atlantic	184:83 Ag '49 390w	'Boy' (Book (Library 1946.) aging and beloved bitter Bolter's by C continues daughter daughter digest disappointment Dougdale Fanny Hampton her In J J) Lady Lecherous Lecturer Love marriage marriage Montdore of of of of of Polly Pursuit Review Reviewed Rolo Sequel successful the the the the the the This to to with	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Booklist	46:393 Jl 15 '49		3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Chicago Sun Jl	31 '49 130w	by Edward Reviewed Uzemack	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Klrkus	17:241 My 1 '49 180w	A a a accomplished— always amusing an and but class endearing engaging era first is lacks more of of popular) portrait presumably qualities the the tradition which which	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Library J	74:1025 Jl '49 70w	a A All at Bensonlsh book Boyle but E F fun H it later nearly not perhaps Pick sale such up very	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	• Manchester Guardian	p4 Jl 22 '49 150w	a actual always And are eccentrics endearing enfants enough Fausset H her her humour I'A is is Joy Just like Mathew Miss Mitford's occasional of particular reflection riotous salt satire terribles the there to Uncle with world	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	New Statesman & Nation	38:129 Jl SO •49 950w	'solid'; a a an and and and aren't attempt bounce bringing but by characters clouds cupboard dangerous diction: doesn't end even Even ever everyone existence family Fanny feat finish foot G given ground has has head her her here higher higher implies in kind kind living man Miss mitford more much nature near of of of of of off or or or out over-feminine Oxford people poor present remarkable same so solidity squalor started Stonier than The the the the the the the the the the they they they thing to W war when which woman	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	•I N Y Herald Tribune Wkly Bk R	p4 Jl	'Love 646 a adds adult Altogether beach Bide Blythe Climate* Cold cooling delightful English excellent fare for gentle good in in lake- lawn Morley of or reading satire summer the to tradition up	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	NY Times	p4 Jl 10 '49 850w	  '49 10 550w a a admires all an and and and and and are as book childlike chilly climate deadpan elegance even evil excellent flays frightening funny grand has has has in In Is is It It It less malice many McGinley Miss Miss Mitford's Mltford more much novel novel obviously of of of people performance Phyllis previous quality quite rather rich satire schizoid sentiment she should so so sort such that The the The the them them this this virtuosity way ways while with	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	-| New Yorker	25:70 Jl 23 '49 960w	      'Hamlet' 'Love 'Love a a a a a a aa able about about adroit advantage afternoon all America amusing an an and and and and and and and appear are are as as as as At at badly be be be behave being betters books Brendan can can Climate' Climate' Cold Cold conventions could could dreams ending English exceedingly exceedingly excellent fiftieth first for for genre—one Gill glance good guarantee happy has has has have hear imitate in in in Industrial is is it Its itself know-how least light light long manages maybe means Miss Mltford more more moreover most mysteriously news no novel novel novel of of of of of of of of on one our out passing patent people perpetual pleasant prospect rarely recommended refreshing scarcely specimen still successfully summer supposed taken than that that that that the The The the the the the the the this those time title to to to unimportant unquestionably violated we well-bred what what while who wicked wickeder? writing	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	San Francisco Chronicle pll Ag	14 '49 500w	by Jane Reviewed Voiles	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Sat R of Lit	32:15 Ag 13 '49 500w	          'The a a a A a a a alas among and and appears atmosphere author be believe book but but case Cedrlc Cedrlc certainly classes could curious deliciously do dull England's entertaining entertainment exquisite extremely fallen far following from go golden-haired good good has has her here herself high I inertia is is Is is it It it lets love Love' masterpiece Miss Mltford moments naughty never news not not not Nova novel novel of of of of of of one ought Pamela past performance pervades plot portrait Pursuit quite really Scotia she short slightly such Such Taylor that that the the the the The thin-blooded thoroughly to unknown until upper volume was whole wicked witty write	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Spec	183:188 Ag 5 '49 80w	a amusing as as be but by Charques comic D difficult fourteen-year-old funny girl has hope I I into is is it may Miss Mitford mouth not of passages putting R really salacities say shrewd some sophisticated that the to well who	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Time	64:81 Jl 18 '49 440w	and and as Author Britain days fluffy for frosting good happily in is is leave light Mitford's Montdores nostalgia of old on or pre-Labor prewar reader really satire selflsh selling she simple so story The the the the to whether wondering	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Tlmei [London] Lit Sup	p485 Jl 29 '49 660w	a about about altogether an and and and and appear as at behave beings between clearly contemporary course described different; does does doing easy english expresses extravaganza first fog for gift hand happen happen: her her high-life human if In its lights merely might Miss Mitford no not not novel obscurity of of or or people possesses preach prophesy; romance sailing sees service shades she She she She she small style suggesting the the they things things things thinks this through to to to Together uneasy unpretentious verbal watches were what which which with writes	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Am j Soc	55:214 S '49 llSOw	(Life *3 11 172p 1939-1945—Atrocities 49-7900 940.5476 a A account Albert ALEXANDER Alexander American and and and Andrew authorities B Bettelhelm by by by by C crimes; Deutsch Doctors documented ethics events FRED Heinz identified Index Infamy; It Ivy led Leo lib) medical medical medical Medical medical MIELKE MITSCHERLICH Nazi Norden; note Nuremberg Nuremberg of of of of of on research Reviewed Schuman science statements story taylor Telford that the the the the the three to tr trial trial: up war with with World	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Am Soc R	14:569 Ag '49 200w		3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	!• Ann Am Acad	265:190 S '49 850w	A adequate and and bears book capacity destructiveness directly early education evil for for is It J Kindwall man's on reading This those to training under understand valuable who wish	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Booklist	45:368 Jl 1 '49		3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Chicago Sun Mr	10 '49 600w	by D Fabrlcant N Reviewed	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Christian Century	66:438 Ap 6 '49 27uw		3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Christian Science Monitor	p!6 Mr 12 '49 650w	B by H Nichols Reviewed	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Kirkus	17:136 Mr 1 '49 120w		3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Nation	168:424 Ap 9 '49 40w		3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	N Y Times	p6 My 22 '49 650w	  a a a a adult and and and and and and anti- are are are bed before believe book by calmly Clark Delbert democratic democratic Dr every expedient extenuating fascism forms found fragment German going gruesome have his history: in inseparable Is is is is it It it its just later leads light little llch matter may medical Mltscher- more nightmares not observations of of of one original others passion preferably pro-Americanism profess profession read reception salutary should something sort Sovletism spirit story synonymous than that that that the The the the the thing think those those to to to to to to told warning Whatever who who without write	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Sat R of Lit	32:16 Mr 12 '49 llOOw	  alexander allow already analytical and and and and and and background Bertram book Brig but by by callousness chief consultant counsel crimes descriptions dishonesty doctors documents Dr due effect emotional excellent experiments for for for ford from full garner Gen going hard has have heard historical horrify how human in in In Intellectual involved is lay legal legal Leo M.D matter may medical medical mind much No non-medically of of of of of one or Part personnel phrasing power preface preface prove provide psychiatrist read records records retold returned Schaffner shock so-called soldiers speak still stories sufficient Taylor Tel- the the the the the the the the the the the themselves these These this this to to to to torture trained understatement war which which with	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
MITFORD, NANCY.	Love in a cold climate.	645	2.75	304p Random house	Social Forces	28:102 O '49 650w	a and be by Christianity Doctors dollar dwarfed For for for gentle Germans Hirsh Infamy is is Joseph kindliness memory moral must of of on out plead reading required sense sense short that the their those those those we who whose with	3.5714285714300003	3.50613431086	163	7	27	mitford + n + love in a cold climate	2.0998242974115717
SHERWOOD, JOHN.	Dr Bruderstein vanishes [Eng title: Disappearance of Dr Bruderstein].	836	2.25	190p Doubleday	summary	summary	'49 10 90w Ap Bk Cuppy Herald In is ladylike Miss Mystery N of pll police R Sherry's spots story Tribune unconvincing version Will Wkly work Y	3.0	3.32218754644	164	2	6	sherwood + j + dr brudersteln vanishes	1.972755608649288
SHERWOOD, JOHN.	Dr Bruderstein vanishes [Eng title: Disappearance of Dr Bruderstein].	836	2.25	190p Doubleday	New Yorker	25:108 Ap 2 '49 80w	but interesting stuff suspense Uneven	3.0	3.32218754644	164	2	6	sherwood + j + dr brudersteln vanishes	1.972755608649288
SHERWOOD, JOHN.	Dr Bruderstein vanishes [Eng title: Disappearance of Dr Bruderstein].	836	2.25	190p Doubleday	Kirkus	17:259 My 15 '49 lOOw		3.0	3.32218754644	164	2	6	sherwood + j + dr brudersteln vanishes	1.972755608649288
