docid	tm_author	tm_title	tm_year	review_year	rownum	review_title	prize_author	bestseller_year	is_bestseller	obscure	firstpub	birthyear	us_national	lowest_date	standard_auth	review_wordcount	review_sentiment
nyp.33433082171012	alsop, gulielma fell	my chinese days					False		False	True	1918	1881.0	False	1918	alsop, gulielma fell	0.0	
mdp.39015011390856	white, edward lucas	the unwilling vestal : a tale of rome under the cã…â€œsars					False		False	True	1918	1866.0	True	1918	white, edward lucas	0.0	
uc1.b4445912	koizumi, setsu	reminiscences of lafcadio hearn					False		False	True	1918	1868.0	False	1918	koizumi, setsu	0.0	
wu.89100102326	hay, ian	the last million					False		False	True	1918	1876.0	False	1918	hay, ian	0.0	
wu.89100003797	roberts, e. m	a flying fighter; an american above the lines in france					False		False	True	1918		False	1918	roberts, e. m	0.0	
uc2.ark+=13960=t6vx08v8w	guild, clara t	the little child in sunday school;					False		False	True	1918		False	1918	guild, clara t	0.0	
nyp.33433074810932	dodge, henry irving	the yellow dog					False		False	True	1918	1861.0	False	1918	dodge, henry irving	0.0	
nyp.33433075757827	webb, mary gladys meredith	gone to earth					False		False	True	1918	1881.0	False	1918	webb, mary gladys me	0.0	
uc2.ark+=13960=t3gx4591c	hawthorne, julian	the spectre of the camera ;					False		False	True	1918	1846.0	False	1918	hawthorne, julian	0.0	
nyp.33433076038847	sinclair, b. m	skyrider					False		False	True	1918	1874.0	True	1918	sinclair, b. m	0.0	
uc2.ark+=13960=t6057f54c		atlantic narratives;					False		False	True	1918		False	1918	anonymous	0.0	
uc2.ark+=13960=t2s46hc65	ford, sewell	the house of torchy					False		False	True	1918	1868.0	False	1918	ford, sewell	0.0	
uc2.ark+=13960=t15m62b69	porter, eleanor h. (eleanor hodgman)	oh, money! money!					False		False	True	1918	1868.0	True	1918	porter, eleanor h. (	0.0	
nyp.33433082303250	frey, hildegarde gertrude	the camp fire girls on the open road; or, glorify work					False		False	True	1918	1891.0	False	1918	frey, hildegarde ger	0.0	
uc1.b3122365	mcfee, william	a port said miscellany					False		False	True	1918	1881.0	False	1918	mcfee, william	0.0	
nnc1.cu10941789	silber, mendel	the scripture stories retold for young israel. in four volumes					False		False	True	1918		False	1918	silber, mendel	0.0	
uva.x000497158	dunsany, edward john moreton drax plunkett, baron	the book of wonder					False		False	True	1918	1878.0	False	1918	dunsany, edward john	0.0	
nyp.33433075761381	evans, howel	a girl alone					False		False	True	1918		False	1918	evans, howel	0.0	
loc.ark+=13960=t2m626876	white, william allen	the martial adventures of henry and me					False		False	True	1918	1868.0	True	1918	white, william allen	0.0	
loc.ark+=13960=t5cc1gw63	robertson, donald g., [from old catalog]	war time laughs, verses					False		False	True	1918		False	1918	robertson, donald g.	0.0	
nyp.33433076049810	raymond, clifford	the mystery of hartley house					False		False	True	1918	1875.0	False	1918	raymond, clifford	0.0	
loc.ark+=13960=t2t43tq8h	harvey, cordelia a. p	a wisconsin woman's picture of president lincoln					False		False	True	1918		False	1918	harvey, cordelia a. 	0.0	
nyp.33433056654746	isaacson, charles d. (charles david)	face to face with great musicians					False		False	True	1918	1891.0	False	1918	isaacson, charles d.	0.0	
uc2.ark+=13960=t11n81138	diver, maud	strange roads					False		False	True	1918	1867.0	False	1918	diver, maud	0.0	
uc2.ark+=13960=t3qv3db3s	harvey, alexander	shelley's elopement;					False		False	True	1918	1868.0	False	1918	harvey, alexander	0.0	
nyp.33433082533880	fahs, sophia blanche lyon	red, yellow and black : tales of indians, chinese and africans					False		False	True	1918	1876.0	False	1918	fahs, sophia blanche	0.0	
nyp.33433076053754	sampson, mrs. emma (speed)	billy and the major					False		False	True	1918	1868.0	False	1918	sampson, mrs. emma (	0.0	
loc.ark+=13960=t03x8qc53	doyle, arthur conan, sir	three of them;					False		False	True	1919	1859.0	False	1919	doyle, arthur conan,	0.0	
nyp.33433076073471	warner, frances lester	endicott and i					False		False	True	1919	1888.0	False	1919	warner, frances lest	0.0	
nyp.33433048832632	baum, l. frank (lyman frank)	the magic of oz : a faithful record of the remarkable adventures of dorothy and trot and the wizard of oz					False		False	True	1919	1856.0	True	1919	baum, l. frank (lyma	0.0	
loc.ark+=13960=t6rx9s377	davenport, butler. [from old catalog]	saving a sinner					False		False	True	1919		False	1919	davenport, butler. f	0.0	
uc2.ark+=13960=t7qn63k3c	barbey d'aurevilly, j	the story without a name					False		False	True	1919		False	1919	barbey d'aurevilly, 	0.0	
uc2.ark+=13960=t3dz04t88	flynn, william j	the barrel mystery					False		False	True	1919		True	1919	flynn, william j	0.0	
mdp.39015063540747	stevens, henry bailey	a cry out of the dark; three plays: the meddler, bolo and babette, the madhouse					False		False	True	1919		False	1919	stevens, henry baile	0.0	
uc2.ark+=13960=t5v69b97z	castle, agnes	new wine					False		False	True	1919		False	1919	castle, agnes	0.0	
uc2.ark+=13960=t6251g309	bru??re, martha bensley	mildred carver, u. s. a					False		False	True	1919		False	1919	bru??re, martha bens	0.0	
uc2.ark+=13960=t4sj1b32c	merritt, abraham	the moon pool					False		False	True	1919	1882.0	True	1919	merritt, abraham	0.0	
nyp.33433076061849	widdemer, margaret	winona's way; a story of reconstruction					False		False	True	1919		False	1919	widdemer, margaret	0.0	
njp.32101067626570	hancock, h. irving (harrie irving)	dave darrin's south american cruise, or, two innocent young naval tools of an infamous conspiracy					False		False	True	1919	1868.0	True	1919	hancock, h. irving (	0.0	
mdp.39015063550340	malet, lucas	the tall villa					False		False	True	1919	1852.0	False	1919	malet, lucas	0.0	
nyp.33433082545108	hólmfríður árnadóttir	when i was a girl in iceland					False		False	True	1919	1873.0	False	1919	hólmfríður árnadótti	0.0	
nyp.33433076074255	wells, carolyn	the man who fell through the earth					False		False	True	1919	1862.0	False	1919	wells, carolyn	0.0	
uc2.ark+=13960=fk78s4k46s	hutton, samuel king	by eskimo dog-sled and kayak;					False		False	True	1919		False	1919	hutton, samuel king	0.0	
njp.32101074205079	o'brien, jack	into the jaws of death					False		False	True	1919	1898.0	True	1919	o'brien, jack	0.0	
mdp.39015062911626	baroja, pío	caesar or nothing					False		False	True	1919	1872.0	False	1919	baroja, pío	0.0	
uc2.ark+=13960=t1zc7tw56	gaunt, mary	a broken journey					False		False	True	1919	1861.0	False	1919	gaunt, mary	0.0	
nyp.33433076022387	stock, etta florence	the redemption of charley phillips					False		False	True	1919		False	1919	stock, etta florence	0.0	
coo.31924009546130	boyle, jack	boston blackie					False		False	True	1919		False	1919	boyle, jack	0.0	
mdp.39015021310514	hall, angelo	forty-one thieves; a tale of california					False		False	True	1919	1868.0	False	1919	hall, angelo	0.0	
nyp.33433075872352	richardson, dorothy m. (dorothy miller)	pointed roofs					False		False	True	1919	1873.0	False	1919	richardson, dorothy 	0.0	
wu.89099763799	jenkins, macgregor	literature with a large l and fellow travelers					False		False	True	1919	1869.0	False	1919	jenkins, macgregor	0.0	
nyp.33433074854880	elliott, nina miller	every woman's right : a novel					False		False	True	1919		False	1919	elliott, nina miller	0.0	
uc2.ark+=13960=t46q1tq73	de laney, paul	the toll of the sands					False		False	True	1919		False	1919	de laney, paul	0.0	
loc.ark+=13960=t74t7927w	meyers, edward. [from old catalog]	from autocracy to democracy;					False		False	True	1919		False	1919	meyers, edward. from	0.0	
mdp.39076002660574	baum, l. frank (lyman frank)	the wizard of oz waddle book					False		False	True	1919	1856.0	False	1919	baum, l. frank (lyma	0.0	
uc2.ark+=13960=t1gh9cs4s	robinson, eliot h. (eliot harlow)	"""smiles,"" a rose of the cumberlands"					False		False	True	1919	1884.0	False	1919	robinson, eliot h. (	0.0	
uc2.ark+=13960=t7br8q676	robins, edward	chasing an iron horse;					False		False	True	1919	1862.0	False	1919	robins, edward	0.0	
nyp.33433074920632	ayres, ruby m. (ruby mildred)	a bachelor husband					False		False	True	1920	1883.0	False	1920	ayres, ruby m. (ruby	0.0	
uc2.ark+=13960=t7qn6106c	crockett, albert stevens	revelations of louise					False		False	True	1920	1873.0	False	1920	crockett, albert ste	0.0	
uc2.ark+=13960=t5bc3td4f	wells, carolyn	in the onyx lobby					False		False	True	1920	1862.0	True	1920	wells, carolyn	0.0	
uc2.ark+=13960=t4mk67t08	connolly, james b. (james brendan)	hiker joy					False		False	True	1920	1868.0	False	1920	connolly, james b. (	0.0	
uc2.ark+=13960=t2p55dt6s	rinehart, mary roberts	affinities					False		False	True	1920	1876.0	False	1920	rinehart, mary rober	0.0	
nyp.33433074942248	case, william carl	the nestors; a story of homesteading in the southwest					False		False	True	1920		False	1920	case, william carl	0.0	
uc1.b3862890	howells, william dean	indian summer. introd. and notes to the text by scott bennett.  text established by scott bennett and david j. nordloh					False		False	True	1920	1837.0	False	1920	howells, william dea	0.0	
uc2.ark+=13960=t1fj2hd7b	sackville-west, v. (victoria)	challenge					False		False	True	1920	1892.0	False	1920	sackville-west, v. (	0.0	
nyp.33433074862321	dorrance, e. s. (ethel smith)	glory rides the range					False		False	True	1920	1880.0	False	1920	dorrance, e. s. (eth	0.0	
mdp.39015031000972	hammerton, john alexander, sir	the war					False		False	True	1920	1871.0	False	1920	hammerton, john alex	0.0	
mdp.39015008529094	howells, william dean	the great modern american stories : an anthology					False		False	True	1920	1837.0	False	1920	howells, william dea	0.0	
loc.ark+=13960=t5r78t27n	wilcox, constance grenelle	told in a chinese garden					False		False	True	1920		False	1920	wilcox, constance gr	0.0	
inu.32000011309673	harrison, burton, mrs	a daughter of the south, and shorter stories					False		False	True	1920	1843.0	False	1920	harrison, burton, 	0.0	
uc2.ark+=13960=t6f18x21d	juta, r??n??	cape currey					False		False	True	1920		False	1920	juta, r??n??	0.0	
uc2.ark+=13960=t8qb9wv86	oemler, marie (conway), mrs	the purple heights					False		False	True	1920	1879.0	True	1920	oemler, marie (conwa	0.0	
umn.31951002285334h	schem, lida clara	the hyphen					False		False	True	1920	1875.0	False	1920	schem, lida clara	0.0	
loc.ark+=13960=t0tq6gm32	stebbins, h. a	the house of a thousand cobwebs					False		False	True	1920		False	1920	stebbins, h. a	0.0	
uc2.ark+=13960=t6tx36w7v	bowman, earl wayland	the ramblin' kid					False		False	True	1920	1875.0	False	1920	bowman, earl wayland	0.0	
mdp.39015059405657	kaye-smith, sheila	tamarisk town					False		False	True	1920	1887.0	False	1920	kaye-smith, sheila	0.0	
uc2.ark+=13960=t9m32r975	delafield, e. m	tension					False		False	True	1920	1890.0	False	1920	delafield, e. m	0.0	
nyp.33433076070204	gibbon, muriel morgan	jan					False		False	True	1920		False	1920	gibbon, muriel morga	0.0	
nyp.33433074930680	brown, edna adelaide	that affair at st. peter's					False		False	True	1920	1875.0	False	1920	brown, edna adelaide	0.0	
nyp.33433075752828	tweedale, violet	the beautiful mrs. davenant; a novel of love and mystery					False		False	True	1920	1862.0	False	1920	tweedale, violet	0.0	
uc1.b4088452	hon. hay, marie	the story of a swiss poet ; a study of gottfried keller's life and works					False		False	True	1920	1873.0	False	1920	hon. hay, marie	0.0	
uc2.ark+=13960=t9s17v26j	hawkes, clarence	trails to woods and waters					False		False	True	1920	1869.0	False	1920	hawkes, clarence	0.0	
uc2.ark+=13960=t4mk65p6j	turner, george kibbe	hagar's hoard					False		False	True	1920	1869.0	False	1920	turner, george kibbe	0.0	
uc2.ark+=13960=t3zs2n46j	wallace, edgar	"""bones"" : being further adventures in mr. commissioner sanders' country"					False		False	True	1920	1875.0	False	1920	wallace, edgar	0.0	
uc2.ark+=13960=t2r49hw0t	raine, william macleod	the big-town round-up					False		False	True	1920	1871.0	False	1920	raine, william macle	0.0	
mdp.39015063940293	kyne, peter b. (peter bernard)	cappy ricks; or, the subjugation of matt peasley					False		False	True	1920	1880.0	False	1920	kyne, peter b. (pete	0.0	
uc2.ark+=13960=t10p0wz08	burroughs, edgar rice	tarzan the untamed					False		False	True	1920	1875.0	True	1920	burroughs, edgar ric	0.0	
uc1.b4055141	naayem, joseph	shall this nation die?					False		False	True	1921		False	1921	naayem, joseph	0.0	
mdp.39015031221990	cobb, irvin s. (irvin shrewsbury)	a plea for old cap collier					False		False	True	1921	1876.0	False	1921	cobb, irvin s. (irvi	0.0	
nyp.33433074944715	corelli, marie	the love of long ago : and other stories					False		False	True	1921	1855.0	False	1921	corelli, marie	0.0	
nyp.33433076080310	herr, charlotte bronte	their mariposa legend : a romance of catalina					False		False	True	1921		True	1921	herr, charlotte bron	0.0	
uc2.ark+=13960=t26971h8z	garis, howard roger	the curlytops and their pets, or, uncle toby's strange collection					False		False	True	1921	1873.0	False	1921	garis, howard roger	0.0	
nyp.33433074841853	bessell, j. percival	john rutland's romance					False		False	True	1921		False	1921	bessell, j. percival	0.0	
mdp.39015010263476	witwer, h. c. (harry charles)	the leather pushers					False		False	True	1921	1890.0	False	1921	witwer, h. c. (harry	0.0	
nyp.33433076051667	marsh, george tracy	toilers of the trails;					False		False	True	1921	1876.0	False	1921	marsh, george tracy	0.0	
nyp.33433075732655		humorous ghost stories					False		False	True	1921		False	1921	anonymous	0.0	
uiuo.ark+=13960=t0gt5z02v	berend, alice	babette bomberling's bridegrooms					False		False	True	1921		False	1921	berend, alice	0.0	
uc2.ark+=13960=t0cv4hx90	o'grady, standish	finn and his companions					False		False	True	1921	1846.0	False	1921	o'grady, standish	0.0	
njp.32101066458330	cross, victoria	daughters of heaven					False		False	True	1921		False	1921	cross, victoria	0.0	
nyp.33433076060668	mundy, talbot	guns of the gods : a story of yasmini's youth					False		False	True	1921	1879.0	False	1921	mundy, talbot	0.0	
uc1.$b703757	adès, albert	goha the fool					False		False	True	1921	1893.0	False	1921	adès, albert	0.0	
nyp.33433076071608	hanshew, mary e	the riddle of the mysterious light					False		False	True	1921		False	1921	hanshew, mary e	0.0	
inu.30000054420827	conrad, joseph	the secret agent -- the inheritors					False		False	True	1921	1857.0	False	1921	conrad, joseph	0.0	
nyp.33433074862487	durell, charles pendexter	the skipper of the cynthia b					False		False	True	1921		False	1921	durell, charles pend	0.0	
uc2.ark+=13960=t6vx08b5q	vince, charles	wayfarers in arcady					False		False	True	1921	1887.0	False	1921	vince, charles	0.0	
uc2.ark+=13960=t5n873q5j	rolt-wheeler, francis	the book of cowboys					False		False	True	1921	1876.0	False	1921	rolt-wheeler, franci	0.0	
uc2.ark+=13960=t10p16451	heming, arthur henry howard	the drama of the forests, romance and adventure					False		False	True	1921	1870.0	False	1921	heming, arthur henry	0.0	
nyp.33433076024003	norris, kathleen thompson	the beloved woman					False		False	True	1921	1880.0	True	1921	norris, kathleen tho	0.0	
nyp.33433074809793	howard, donald j	stubby jenks					False		False	True	1921		False	1921	howard, donald j	0.0	
uc2.ark+=13960=t8jd4r270	daly, arnold	the dominant male;					False		False	True	1921		False	1921	daly, arnold	0.0	
inu.30000112135854	cabell, james branch	the line of love: dizain des mariages					False		False	True	1921	1879.0	False	1921	cabell, james branch	0.0	
uc2.ark+=13960=t44q7sw9j	beach, rex	oh, shoot!					False		False	True	1921	1877.0	False	1921	beach, rex	0.0	
mdp.39076002155484	orton, helen fuller	prince and rover of cloverfield farm					False		False	True	1921	1872.0	False	1921	orton, helen fuller	0.0	
inu.32000002535369	corelli, marie	the secret power : a romance of the time					False		False	True	1921	1855.0	False	1921	corelli, marie	0.0	
uc2.ark+=13960=t9s17wk18		story, essay, and verse					False		False	True	1921		False	1921	anonymous	0.0	
loc.ark+=13960=t2w387969	marcy, mary	a free union;					False		False	True	1921	1877.0	False	1921	marcy, mary	0.0	
uc2.ark+=13960=t19k46h5v	baxter, george owen	free range lanning;					False		False	True	1921		False	1921	baxter, george owen	0.0	
njp.32101068974011	mallarmé, camille	the house of the enemy					False		False	True	1922		False	1922	mallarmé, camille	0.0	
dul1.ark+=13960=t2697ts06	scrymsour, ella m	the perfect world;					False		False	True	1922		False	1922	scrymsour, ella m	0.0	
uc1.b4098990	hudson, w. h. (william henry)	tales of the gauchos; stories					False		False	True	1922	1841.0	False	1922	hudson, w. h. (willi	0.0	
mdp.39076002644081	dix, beulah marie	turned-about girls					False		False	True	1922	1876.0	False	1922	dix, beulah marie	0.0	
mdp.39015011014738	cummings, e. e. (edward estlin)	the enormous room					False		False	True	1922	1894.0	True	1922	cummings, e. e. (edw	0.0	
uc2.ark+=13960=t22b8wv88	burnette, harry lascelles	sons of elohim					False		False	True	1922		False	1922	burnette, harry lasc	0.0	
nyp.33433082257019	writer of fiction. stone, david	yank brown, cross country runner					False		False	True	1922		False	1922	writer of fiction. s	0.0	
uc1.b3727155	wilson, harry leon	merton of the movies					False		False	True	1922	1867.0	True	1922	wilson, harry leon	0.0	
nyp.33433076054729	ostrander, isabel	ethel opens the door : an exploit of the shadowers, inc					False		False	True	1922	1883.0	False	1922	ostrander, isabel	0.0	
pst.000000591386	doyle, arthur conan, sir	the white company : a novel					False		False	True	1922	1859.0	False	1922	doyle, arthur conan,	0.0	
nyp.33433074811534	dejeans, elizabeth	the romance of a million dollars					False		False	True	1922		False	1922	dejeans, elizabeth	0.0	
uc2.ark+=13960=t1fj2cb69	pemberton, max joseph	hindoo khan					False		False	True	1922		False	1922	pemberton, max josep	0.0	
uc2.ark+=13960=t6154jh86	nankivell, joice m	ireland in travail					False		False	True	1922		False	1922	nankivell, joice m	0.0	
nyp.33433076022098	somerville, charles	the shriek : a satirical burlesque					False		False	True	1922	1876.0	False	1922	somerville, charles	0.0	
nyp.33433074805668	winter, william west	louisiana lou : a western story					False		False	True	1922	1881.0	False	1922	winter, william west	0.0	
uc2.ark+=13960=t4vh5ff1d	deland, margaret	the vehement flame					False		False	True	1922	1857.0	True	1922	deland, margaret	0.0	
uc2.ark+=13960=t48p5x45j	lee, jennette	the rain-coat girl					False		False	True	1922	1860.0	True	1922	lee, jennette	0.0	
nyp.33433076073562	watkins, shirley	georgina finds herself					False		False	True	1922	1897.0	False	1922	watkins, shirley	0.0	
uc2.ark+=13960=t0sq8sr2j	dwyer, vera g	the kayles of bushy lodge					False		False	True	1922		False	1922	dwyer, vera g	0.0	
mdp.39015000634413	lawson, henry	stories					False		False	True	1922	1867.0	False	1922	lawson, henry	0.0	
uc1.$b725521	longstreth, thomas morris	the laurentians, the hills of the habitant					False		False	True	1922	1886.0	False	1922	longstreth, thomas m	0.0	
inu.39000005845404	ransome, arthur	the soldier and death; a russian folk tale told in english					False		False	True	1922	1884.0	False	1922	ransome, arthur	0.0	
loc.ark+=13960=t3320fn80	goodkin, maurice	in school and out					False		False	True	1922		False	1922	goodkin, maurice	0.0	
mdp.39015055060456	lagerlöf, selma	the outcast					False		False	True	1922	1858.0	False	1922	lagerlöf, selma	0.0	
uc2.ark+=13960=t8df6p144	norris, kathleen thompson	lucretia lombard					False		False	True	1922	1880.0	False	1922	norris, kathleen tho	0.0	
nyp.33433074846613	conquest, joan	the hawk of egypt					False		False	True	1922		False	1922	conquest, joan	0.0	
mdp.39015034527591	verga, giovanni	a mortal sin					False		False	True	1922	1840.0	False	1922	verga, giovanni	0.0	
uc2.ark+=13960=t19k4d818	byrne, donn	the wind bloweth					False		False	True	1922	1889.0	True	1922	byrne, donn	0.0	
mdp.39015059717986	björkman, edwin	the soul of a child					False		False	True	1922	1866.0	False	1922	björkman, edwin	0.0	
uva.x030765441	goodchild, george	colorado jim					False		False	True	1922	1888.0	False	1922	goodchild, george	0.0	
mdp.39015013402956	mansfield, katherine	the scrapbook of katherine mansfield					False		False	True	1923	1888.0	False	1923	mansfield, katherine	0.0	
uc1.$b244531	ritchie, robert welles	drums of doom					False		False	True	1923	1879.0	False	1923	ritchie, robert well	0.0	
osu.32435078642469	montgomery, l. m. (lucy maud)	emily of new moon					False		False	True	1923	1874.0	False	1923	montgomery, l. m. (l	0.0	
mdp.39015063939139	lynde, francis	mr. arnold; a romance of the revolution					False		False	True	1923	1856.0	True	1923	lynde, francis	0.0	
uc1.$b243522	maxwell, w. b. (william babington)	the day's journey					False		False	True	1923	1866.0	False	1923	maxwell, w. b. (will	0.0	
wu.89015458425		the french immortals					False		False	True	1923		False	1923	anonymous	0.0	
uc1.b3727611	scott, evelyn, mrs	escapade					False		False	True	1923	1893.0	True	1923	scott, evelyn, 	0.0	
mdp.49015001108993	mansfield, katherine	stories, a selection made by j. middleton murry with illustrations					False		False	True	1923	1888.0	False	1923	mansfield, katherine	0.0	
uc1.$b80822	vildrac, charles	a book of love					False		False	True	1923	1882.0	False	1923	vildrac, charles	0.0	
mdp.39015000606106	prouty, olive higgins	stella dallas					False		False	True	1923	1882.0	True	1923	prouty, olive higgin	0.0	
inu.39000003793424	gray, terence	and in the tomb were found ... plays and portraits of old egypt					False		False	True	1923		False	1923	gray, terence	0.0	
mdp.39015061446608	mansfield, katherine	prelude					False		False	True	1923	1888.0	False	1923	mansfield, katherine	0.0	
uc1.b4082853	webb, mary gladys meredith	seven for a secret					False		False	True	1923	1881.0	False	1923	webb, mary gladys me	0.0	
uc1.b3152501	cabell, james branch	the eagle's shadow : a comedy of purse-strings					False		False	True	1923	1879.0	True	1923	cabell, james branch	0.0	
mdp.39015062281574	baring, maurice	a triangle : passages from three notebooks					False		False	True	1923	1874.0	False	1923	baring, maurice	0.0	
njp.32101013277098	burroughs, edgar rice	tarzan and the golden lion					False		False	True	1923	1875.0	True	1923	burroughs, edgar ric	0.0	
mdp.39015025107403	arlen, michael	"""piracy""; a romantic chronicle of these days"					False		False	True	1923	1895.0	False	1923	arlen, michael	0.0	
mdp.39015066052054	dell, floyd	janet march; a novel					False		False	True	1923	1887.0	True	1923	dell, floyd	0.0	
mdp.39015054059533	machen, arthur	the shining pyramid					False		False	True	1923	1863.0	False	1923	machen, arthur	0.0	
mdp.39015003675173	forster, e. m. (edward morgan)	pharos and pharillon, by e. m. forster					False		False	True	1923	1879.0	False	1923	forster, e. m. (edwa	0.0	
mdp.39015056720330		lincoln verse, story, and essay (first series)					False		False	True	1923		False	1923	anonymous	0.0	
uc1.$b101739	mansfield, katherine	the aloe					False		False	True	1923	1888.0	False	1923	mansfield, katherine	0.0	
mdp.39015030134533	mauthner, fritz	mrs. socrates					False		False	True	1923	1849.0	False	1923	mauthner, fritz	0.0	
njp.32101064786807	bacon, josephine daskam	blind cupid					False		False	True	1923	1876.0	False	1923	bacon, josephine das	0.0	
mdp.39015063976990	vance, louis joseph	the lone wolf returns					False		False	True	1923	1879.0	True	1923	vance, louis joseph	0.0	
wu.89015458334		the french immortals					False		False	True	1923		False	1923	anonymous	0.0	
uc1.b4499988	"""red heather"", pseud"	memories of sporting days					False		False	True	1923		False	1923	"""red heather"", pseud"	0.0	
uc1.$b28972	eldredge, anna wayne	bennie brighton					False		False	True	1923		False	1923	eldredge, anna wayne	0.0	
uc1.$b242632	mansfield, katherine	something childish and other stories					False		False	True	1923	1888.0	False	1923	mansfield, katherine	0.0	
mdp.39015004990050	mansfield, katherine	the doves' nest, and other stories					False		False	True	1923	1888.0	False	1923	mansfield, katherine	0.0	
uc1.$b236271	garnett, david	a man in the zoo					False		False	True	1924	1892.0	False	1924	garnett, david	0.0	
uc1.$b299695	brooks, alden	escape					False		False	True	1924		False	1924	brooks, alden	0.0	
uc1.b3810859	burke, thomas	the wind and the rain; a book of confessions					False		False	True	1924	1886.0	False	1924	burke, thomas	0.0	
uc1.$b283084	barber, thomas h	along the road					False		False	True	1924		False	1924	barber, thomas h	0.0	
pst.000005562138	stratton-porter, gene	tales you won't believe					False		False	True	1924	1863.0	False	1924	stratton-porter, gen	0.0	
mdp.39015071560943	mcclure, marjorie barkley	high fires					False		False	True	1924		False	1924	mcclure, marjorie ba	0.0	
osu.32435056426406	goodchild, george	tall timber					False		False	True	1924	1888.0	False	1924	goodchild, george	0.0	
mdp.39076002231574	wade, blanche elizabeth	ant ventures					False		False	True	1924		False	1924	wade, blanche elizab	0.0	
uc1.$b63757	shastid, thomas hall	who shall command thy heart? : a starlight tale					False		False	True	1924	1866.0	True	1924	shastid, thomas hall	0.0	
mdp.39076002656721	lippincott, joseph wharton	persimmon jim : the 'possum					False		False	True	1924	1887.0	True	1924	lippincott, joseph w	0.0	
uc1.$b312384	richmond, grace s. (grace smith)	red of the redfields					False		False	True	1924	1866.0	True	1924	richmond, grace s. (	0.0	
uc1.b4097002	asterisk	gone native; a tale of the south seas					False		False	True	1924	1877.0	False	1924	asterisk	0.0	
uc1.$b322679	bercovici, konrad	iliana : stories of a wandering race					False		False	True	1924	1882.0	False	1924	bercovici, konrad	0.0	
mdp.39015032425400	conrad, joseph	heart of darkness					False		False	True	1924	1857.0	False	1924	conrad, joseph	0.0	
uc1.$b300212	adams, samuel hopkins	sailors' wives					False		False	True	1924	1871.0	False	1924	adams, samuel hopkin	0.0	
mdp.39015031297107	morley, christopher	pandora lifts the lid					False		False	True	1924	1890.0	True	1924	morley, christopher	0.0	
uc1.$b274077	westervelt, josephine hope	fine gold, or, the pearl of great price : a missionary romance of south america					False		False	True	1924		False	1924	westervelt, josephin	0.0	
mdp.39015054151579	wells, h. g. (herbert george)	the works of h. g. wells					False		False	True	1924	1866.0	False	1924	wells, h. g. (herber	0.0	
mdp.39015064856993	cabell, james branch	from the hidden way. the jewel merchants					False		False	True	1924	1879.0	True	1924	cabell, james branch	0.0	
uc1.$b105657	starrett, vincent	coffins for two					False		False	True	1924	1886.0	False	1924	starrett, vincent	0.0	
uc1.$b243156	hecht, ben	humpty dumpty					False		False	True	1924	1894.0	True	1924	hecht, ben	0.0	
uc1.b3727196	pendexter, hugh	old misery					False		False	True	1924	1875.0	True	1924	pendexter, hugh	0.0	
inu.39000002901937	bryusov, valery yakovlevich	the fiery angel : a sixteenth century romance					False		False	True	1924	1873.0	False	1924	bryusov, valery yako	0.0	
mdp.39015030857984	white, stewart edward	the glory hole					False		False	True	1924	1873.0	True	1924	white, stewart edwar	0.0	
uc1.$b245261	walpole, hugh, sir	mr. perrin and mr. traill; a tragi-comedy					False		False	True	1924	1884.0	False	1924	walpole, hugh, sir	0.0	
inu.39000005875583	colum, padraic	at the gateways of the day					False		False	True	1924	1881.0	False	1924	colum, padraic	0.0	
mdp.39076002231566	blanchard, amy ella	an everyday girl : a story					False		False	True	1924	1856.0	True	1924	blanchard, amy ella	0.0	
mdp.39015006963899	mason, a. e. w. (alfred edward woodley)	the house of the arrow					False		False	True	1924	1865.0	False	1924	mason, a. e. w. (alf	0.0	
uc1.$b794409	conrad, joseph	the nature of a crime					False		False	True	1924	1857.0	False	1924	conrad, joseph	0.0	
uc1.$b252291	kallas, aino krohn	the white ship; estonian tales					False		False	True	1924	1878.0	False	1924	kallas, aino krohn	0.0	
mdp.39015063550225	glass, montague	y'understand					False		False	True	1925	1877.0	True	1925	glass, montague	0.0	
mdp.39015009135727	seltzer, thomas	best russian short stories					False		False	True	1925		False	1925	seltzer, thomas	0.0	
mdp.39015030014990	borden, mary	jerico sands; a novel					False		False	True	1925	1886.0	True	1925	borden, mary	0.0	
mdp.39015023072104	lincoln, joseph crosby	queer judson					False		False	True	1925	1870.0	True	1925	lincoln, joseph cros	0.0	
mdp.39015063936887	oppenheim, e. phillips (edward phillips)	gabriel samara, peacemaker					False		False	True	1925	1866.0	False	1925	oppenheim, e. philli	0.0	
uc1.32106013616450	baldwin, james	if beale street could talk					False		False	True	1925	1841.0	False	1925	baldwin, james	0.0	
uc1.$b68346	arredondo, antonio de	arredondo's historical proof of spain's title to georgia; a contribution to the history of one of the spanish borderlands					False		False	True	1925		False	1925	arredondo, antonio d	0.0	
wu.89100297274	lynd, sylvia	the mulberry bush					False		False	True	1925	1888.0	False	1925	lynd, sylvia	0.0	
uc1.b4080444	wren, percival christopher	beau geste					False		False	True	1925	1885.0	False	1925	wren, percival chris	0.0	
uc1.$b794318	bone, gertrude helena dodd, lady	this old man					False		False	True	1925	1876.0	False	1925	bone, gertrude helen	0.0	
uc1.$b245197	waugh, alec	kept : a story of post-war london					False		False	True	1925	1898.0	False	1925	waugh, alec	0.0	
